41.884:787.684,1,002.278;627.901,962.725;756.208,970.339;731.608,909.263;668.143,1,037.689;649.525,933.364;727.04,1,044.038;763.363,956.611;722.012,971.432;698.704,979.1;706.936,997.645;720.302,1,019.149;748.308,1,043.887;686.164,1,035.153;661.867,973.806;681.621,998.921;686.683,969.912;677.067,939.179;626.849,1,019.367;687.324,964.973;766.541,1,023.744;772.854,951.583;715.691,898.868;695.568,950.314;645.975,983.613;802.515,1,017.937;719.869,943.574;739.222,992.37;758.278,965.168;795.977,929.357;746.723,982.232;683.83,937.436;810.885,1,043.31;716.741,1,047.663;771.436,1,048.295;740.347,929.892;667.361,990.304;668.554,1,019.62;810.058,962.132;726.903,940.506;708.631,945.776;824.307,994.93;724.304,993.794;246.082,-854.189;702.099,999.592;679.012,902.642;756.985,990.687;762.602,987.073;721.318,1,024.99;551.802,572.778;
41.902:784.417,1,004.18;624.243,961.771;752.437,970.574;727.828,909.263;664.838,1,035.855;645.958,932.112;723.276,1,043.687;759.596,957.208;718.231,971.43;694.989,979.802;703.264,996.754;716.665,1,018.051;744.545,1,043.53;682.481,1,034.302;658.657,971.81;678.332,997.058;682.919,969.573;673.452,938.055;623.312,1,018.034;683.556,964.669;762.788,1,023.297;769.259,952.636;711.915,898.694;691.858,951.04;642.751,981.639;798.753,1,017.569;716.123,943.068;735.666,991.089;754.526,965.457;792.362,930.463;742.947,982.401;680.162,936.727;807.354,1,044.662;712.978,1,047.307;767.657,1,048.18;736.613,929.303;663.714,989.312;664.805,1,019.141;806.723,963.91;723.284,939.413;704.962,944.864;820.604,995.688;720.547,993.374;242.592,-852.736;698.678,997.991;675.462,901.343;753.219,991.309;758.953,987.715;717.584,1,024.583;548.755,570.54;
41.916:781.43,1,006.036;620.841,960.883;748.931,970.765;724.311,909.245;661.671,1,034.325;642.62,931.004;719.804,1,043.125;756.086,957.536;714.773,972.066;691.722,981.103;699.98,995.498;713.236,1,017.234;741.063,1,043.038;679.005,1,033.768;655.666,969.961;674.982,995.988;679.424,969.188;670.322,936.563;620.018,1,016.801;680.089,964.081;759.405,1,022.334;765.896,953.633;708.401,898.561;688.408,951.722;640.022,979.421;795.248,1,017.273;712.718,942.19;732.152,990.95;751.021,965.674;788.94,931.276;739.447,982.746;676.993,935.158;803.955,1,043.76;709.482,1,046.926;764.153,1,047.886;733.146,928.716;660.539,987.799;661.417,1,018.198;803.787,965.847;720.183,937.755;701.539,944.058;817.154,996.367;717.03,993.372;239.346,-851.384;695.336,996.897;672.176,900.091;749.727,991.734;755.625,988.562;714.2,1,023.666;545.92,568.459;
41.929:778.735,1,007.166;618.013,960.145;746.015,970.886;721.389,909.197;658.995,1,033.151;639.86,930.045;716.983,1,042.299;753.172,957.761;711.87,972.402;688.875,981.761;697.108,995.038;710.422,1,016.482;738.153,1,042.76;676.152,1,033.133;653.141,968.489;672.438,994.549;676.512,968.935;667.969,934.892;617.293,1,015.746;677.174,963.912;756.593,1,021.539;763.021,954.159;705.481,898.436;685.547,952.317;637.763,977.567;792.327,1,017.206;709.807,941.927;729.248,990.618;748.107,965.839;786.114,932.021;736.525,982.814;674.42,933.855;801.053,1,043.417;706.557,1,046.713;761.277,1,047.366;730.253,928.301;657.942,986.458;658.515,1,017.847;801.123,967.048;717.322,937.157;698.732,943.244;814.272,996.858;714.112,993.208;236.648,-850.261;692.514,996.115;669.456,899.023;746.831,992.437;752.758,988.795;711.369,1,023.01;543.564,566.729;
41.943:776.185,1,007.544;615.519,959.494;743.457,970.869;718.812,909.164;656.601,1,032.196;637.411,929.239;714.531,1,041.506;750.59,957.965;709.299,972.587;686.389,982.443;694.634,994.388;707.966,1,015.688;735.591,1,042.479;673.582,1,032.944;650.939,967.15;670.298,993.112;673.95,968.656;665.737,933.539;614.897,1,014.795;674.617,963.58;754.145,1,020.732;760.541,954.814;702.905,898.339;683.017,952.813;635.788,975.911;789.75,1,017.141;707.232,941.806;726.674,990.495;745.537,965.889;783.587,932.526;733.959,982.579;672.244,932.636;798.476,1,043.466;703.989,1,046.491;758.743,1,046.895;727.69,928.029;655.679,985.225;656.068,1,017.039;798.848,968.259;714.954,936.14;696.385,942.18;811.76,997.435;711.56,993.567;234.268,-849.27;689.91,995.874;667.066,898.057;744.3,992.94;750.386,989.519;708.949,1,022.141;541.487,565.204;
41.962:773.445,1,007.765;612.859,958.8;740.729,970.727;716.063,909.116;654.028,1,031.228;634.787,928.42;711.923,1,040.635;747.86,958.289;706.55,972.633;683.726,983.125;691.961,993.746;705.484,1,014.427;732.863,1,042.141;670.839,1,033.141;648.889,965.317;668.09,991.475;671.231,968.25;663.276,932.243;612.35,1,013.761;671.925,963.022;751.528,1,019.889;757.851,955.381;700.157,898.27;680.291,953.166;633.726,974.092;787.001,1,017.073;704.647,940.872;723.961,990.047;742.799,965.864;780.872,932.957;731.25,982.107;669.845,931.406;795.73,1,043.596;701.777,1,044.858;756.024,1,046.484;724.952,927.778;653.311,983.828;653.357,1,016.583;796.384,969.478;712.316,935.366;693.762,941.357;809.048,997.882;708.814,993.699;231.73,-848.213;687.179,995.562;664.537,896.977;741.608,993.117;747.656,989.445;706.474,1,021.093;539.271,563.577;
41.977:769.544,1,007.694;609.083,957.815;736.9,970.293;712.162,909.114;650.194,1,030.504;631.047,927.307;708.233,1,039.367;743.941,958.477;702.732,973.436;679.942,984.076;688.266,992.494;702.076,1,012.496;728.998,1,041.607;666.938,1,033.101;646.764,962.045;665.493,988.563;667.37,967.69;660.238,929.884;608.747,1,012.264;668.043,962.648;747.823,1,018.667;754.051,956.168;696.257,898.156;676.403,952.835;630.774,971.541;783.101,1,017.154;701.033,939.647;720.123,989.344;738.933,965.603;777.002,933.456;727.435,981.292;666.467,929.531;791.836,1,043.839;698.467,1,042.793;752.23,1,045.574;721.085,927.26;649.76,982.211;649.491,1,016.051;792.759,970.922;708.472,934.696;689.919,940.291;805.233,998.703;704.927,994.036;228.128,-846.713;683.401,994.588;661.002,895.326;737.679,993.329;743.959,990.419;702.922,1,019.633;536.126,561.268;
41.992:766.555,1,007.133;606.141,957.047;733.898,969.881;709.12,909.12;647.181,1,030.083;628.139,926.419;705.343,1,038.419;740.9,958.53;699.71,973.087;676.602,983.252;685.911,993.064;699.324,1,011.192;725.999,1,041.1;663.929,1,032.661;644.535,959.976;663.286,986.471;664.357,967.274;657.618,928.238;605.944,1,011.083;665.105,961.861;744.94,1,017.697;751.071,956.774;693.218,898.03;673.362,952.814;628.561,969.454;780.06,1,017.089;698.132,938.733;717.145,988.729;735.925,965.239;773.998,933.932;724.559,980.303;663.99,927.966;788.801,1,044.039;695.777,1,041.373;749.24,1,045.02;718.064,926.908;647.188,980.587;646.561,1,015.237;789.915,972;705.632,933.608;687.169,938.992;802.219,999.106;701.922,993.564;225.321,-845.544;680.21,994.578;658.226,894.085;734.647,993.464;740.919,990.231;700.245,1,018.218;533.674,559.467;
42.008:763.733,1,006.541;603.35,956.319;731.097,969.321;706.237,909.086;644.3,1,030.188;625.387,925.558;702.642,1,037.411;738.018,958.613;696.831,973.233;673.718,983.222;685.428,994.066;696.69,1,010.316;723.136,1,040.753;661.046,1,032.743;642.99,957.541;660.894,984.859;661.519,966.764;655.094,926.763;603.295,1,009.943;662.248,961.467;742.215,1,016.756;748.249,957.369;690.338,897.895;670.563,952.12;626.08,967.985;777.177,1,017.142;695.308,938.315;714.315,988.173;733.098,964.724;771.125,934.179;721.859,979.289;661.567,926.57;785.924,1,044.236;693.238,1,040.006;746.408,1,044.476;715.221,926.426;644.57,979.379;643.693,1,014.937;787.174,972.895;702.86,932.815;684.355,938.239;799.336,999.04;699.098,992.983;222.659,-844.436;675.53,994.488;655.575,892.949;731.768,993.317;738.037,990.161;697.677,1,017.008;531.35,557.761;
42.021:760.695,1,005.611;600.277,955.516;728.079,968.388;703.06,909.044;641.191,1,030.842;622.342,924.65;699.738,1,036.122;734.841,958.571;693.787,974.145;670.541,983.252;682.919,995.748;693.735,1,009.134;720.011,1,040.185;657.874,1,032.572;641.071,955.01;658.575,982.689;658.518,965.752;652.212,925.347;600.358,1,008.732;659.195,960.564;739.214,1,015.713;745.076,957.223;687.165,897.73;668.033,950.198;623.318,966.415;774.01,1,016.894;692.149,937.976;711.216,987.473;730.043,963.83;767.973,934.572;718.898,978.139;658.766,925.185;782.754,1,044.441;690.299,1,038.8;743.3,1,043.82;712.075,925.982;641.892,977.67;640.726,1,013.802;784.116,973.757;699.74,932.218;681.625,936.615;796.162,998.902;695.987,992.341;219.726,-843.215;672.299,993.412;652.924,891.198;728.669,992.629;734.888,989.731;694.982,1,015.433;528.789,555.881;
42.04:758.144,1,004.751;597.672,954.837;725.453,967.762;700.369,908.993;638.807,1,029.591;619.768,923.862;697.336,1,034.906;732.134,958.519;691.096,974.159;667.859,982.945;680.246,996.067;691.295,1,007.993;717.357,1,039.733;655.211,1,032.179;639.021,953.264;656.281,981.28;656.066,964.693;649.956,923.955;597.714,1,008.226;656.713,959.489;736.686,1,014.788;742.453,957.214;684.486,897.474;666.333,948.111;620.964,965.111;771.318,1,016.883;689.518,937.565;708.652,986.653;727.448,963.208;765.293,934.826;716.339,977.303;656.514,923.744;780.066,1,044.584;687.777,1,037.859;740.659,1,043.295;709.413,925.581;639.438,976.565;638.082,1,013.295;781.437,974.012;697.23,931.245;679.151,935.486;793.476,998.733;693.394,991.616;217.241,-842.18;669.957,992.163;650.969,889.348;726.096,991.84;732.269,989.105;692.58,1,014.285;526.62,554.287;
42.057:754.591,1,003.458;594.013,953.882;721.87,966.723;696.71,908.038;636.396,1,026.679;616.161,922.73;693.853,1,033.435;728.32,958.049;687.319,973.978;664.431,980.209;676.902,995.212;687.858,1,006.506;713.66,1,038.939;651.57,1,031.159;635.88,951.16;653.459,978.763;652.602,963.261;646.779,921.859;594.289,1,006.624;653.328,957.838;733.166,1,013.406;738.754,957.328;680.777,896.738;663.827,945.28;617.682,963.233;767.537,1,016.851;685.963,936.277;705.4,984.724;723.815,962.217;761.523,935.117;712.789,976.002;653.268,921.951;776.287,1,044.708;684.2,1,036.632;736.979,1,042.428;705.696,924.888;636.202,974.607;634.39,1,012.479;777.657,973.907;693.642,930.051;675.643,934.076;789.749,998.091;689.918,990.127;213.75,-840.726;666.995,990.77;648.119,886.863;722.734,990.136;728.565,988.39;689.31,1,012.54;523.572,552.049;
42.07:751.419,1,002.23;590.723,953.023;718.608,965.826;693.48,906.974;634.117,1,024.154;612.902,921.755;690.752,1,032.039;724.913,957.583;683.94,973.587;661.35,978.8;673.686,994.106;684.731,1,005.236;710.331,1,038.242;648.373,1,030;633.198,949.068;651.291,976.152;649.573,961.829;643.825,920.122;592.043,1,004.07;650.255,956.4;730.209,1,011.726;735.436,957.327;677.478,895.91;661.679,942.643;614.828,961.383;764.161,1,016.44;682.815,935.065;702.874,982.448;720.549,961.306;758.145,935.511;709.59,974.848;650.367,920.279;772.886,1,044.686;680.931,1,035.697;733.675,1,041.62;702.383,924.123;633.461,972.595;631.224,1,011.238;774.283,973.48;690.388,929.061;672.502,932.7;786.422,997.387;686.673,989.11;210.61,-839.419;664.405,988.565;645.843,884.336;719.48,989.056;725.356,987.403;686.295,1,011.05;520.423,550.768;
42.086:749.051,1,001.278;588.253,952.379;716.152,965.14;691.259,905.716;632.368,1,022.296;610.449,921.051;688.477,1,030.882;722.402,957.009;681.425,973.153;658.993,978.11;671.317,993.156;682.413,1,004.151;707.849,1,037.648;646.093,1,028.853;631.582,947.093;649.228,974.494;647.324,960.702;641.533,918.944;589.936,1,002.63;647.973,955.311;727.918,1,010.601;732.957,957.378;675.034,895.174;660.361,940.458;612.444,960.471;761.627,1,016.138;680.457,934.09;701.163,980.553;718.102,960.588;755.598,935.672;707.207,973.933;648.236,918.934;770.335,1,044.602;678.51,1,034.887;731.205,1,040.98;699.891,923.572;631.524,970.932;628.856,1,010.286;771.764,973.071;687.934,928.362;670.191,931.617;783.944,996.775;684.252,988.303;208.254,-838.438;662.644,986.718;644.318,882.29;716.937,988.624;722.886,986.902;684.045,1,009.906;517.991,551.543;
42.101:746.153,1,000.097;585.225,951.589;713.146,964.234;688.834,903.738;629.714,1,020.637;607.448,920.164;685.832,1,029.209;719.397,956.247;678.5,972.042;656.468,976.993;668.778,991.328;679.612,1,002.733;704.851,1,036.752;643.349,1,027.348;629.582,944.685;646.592,972.222;644.412,959.537;638.937,917.214;587.35,1,000.868;645.092,954.153;725.534,1,008.574;729.869,957.32;672.369,893.534;658.471,937.963;609.388,959.798;758.501,1,015.969;677.609,932.807;698.531,978.722;715.108,959.654;752.483,935.982;704.969,972.207;645.587,917.301;767.207,1,044.492;675.564,1,033.83;728.204,1,040.092;696.83,922.917;628.921,969.195;625.935,1,009.161;768.717,972.354;685.132,926.968;667.334,930.325;780.92,995.97;681.32,987.208;205.365,-837.235;660.647,984.66;642.17,880.013;714.007,987.635;719.894,985.948;681.403,1,008.385;516.628,554.36;
42.121:743.273,998.863;582.193,950.797;710.133,963.348;686.4,901.765;627.09,1,018.926;604.434,919.308;683.037,1,027.794;716.306,955.457;675.752,970.536;653.977,975.455;666.832,989.266;676.822,1,001.333;701.94,1,035.593;640.661,1,025.739;627.523,942.324;644.156,969.92;641.593,958.209;636.389,915.389;584.756,999.111;642.206,952.939;723.146,1,006.546;726.82,957.435;669.657,891.966;656.702,935.377;606.571,958.426;755.4,1,015.525;674.823,931.416;696.091,976.757;712.097,958.784;749.352,936.085;702.358,970.476;643.211,915.256;764.078,1,044.331;672.634,1,032.724;725.212,1,039.161;693.76,922.292;626.485,967.225;623.017,1,008.021;765.771,971.289;682.202,925.858;664.481,928.985;777.923,995.057;678.289,986.416;202.473,-836.031;658.408,982.368;639.794,877.972;710.986,986.735;716.88,985.301;678.772,1,006.893;516.941,557.477;
42.136:739.638,997.318;578.372,949.8;706.485,961.897;683.269,899.357;623.835,1,016.688;600.644,918.196;679.713,1,025.661;712.575,954.261;672.661,968.077;649.674,972.998;664.654,986.951;673.462,999.188;698.395,1,033.852;637.284,1,023.69;624.94,939.336;639.907,967.811;637.884,956.843;633.09,913.205;581.482,996.901;638.525,951.568;719.97,1,004.197;722.881,957.731;666.228,890.005;654.472,932.121;602.787,957.294;751.463,1,015.209;671.813,928.983;692.979,974.325;708.418,957.366;745.406,935.914;698.785,968.791;639.672,913.536;760.135,1,044.111;668.976,1,031.232;721.466,1,037.911;689.884,921.533;623.238,964.976;619.31,1,006.657;762.047,969.973;678.365,924.92;660.665,928.107;774.11,994.027;674.854,984.466;198.827,-834.513;657.157,979.928;637.143,875.043;707.171,985.661;713.083,984.715;675.428,1,004.871;518.594,561.064;
42.151:736.802,996.105;575.387,949.021;703.586,960.851;680.776,897.541;621.005,1,015.461;597.676,917.357;677.062,1,024.083;709.749,953.202;670.479,965.897;646.303,971.96;662.732,984.872;670.773,997.762;695.702,1,032.348;634.612,1,022.148;622.874,937.046;637.045,966.635;635.179,955.361;630.452,911.602;578.92,995.183;635.867,950.002;717.393,1,002.503;719.812,957.415;663.578,888.426;652.415,929.813;600.402,955.338;748.423,1,014.685;669.283,927.437;690.938,972.012;705.513,956.267;742.348,935.512;696.029,967.407;637.32,911.529;757.05,1,044.075;666.057,1,030.235;718.571,1,036.846;686.816,921.211;620.716,963.2;616.406,1,005.617;759.27,968.629;675.69,923.385;658.469,926.129;771.119,993.274;672.081,983.115;195.979,-833.327;654.999,977.992;634.836,872.995;704.084,985.087;710.312,984.28;672.818,1,003.298;519.884,563.866;
42.164:734.061,994.936;572.503,948.269;700.898,959.596;678.368,895.785;618.316,1,014.176;594.801,916.572;674.573,1,022.444;707.109,951.816;668.586,963.595;643.402,970.817;660.757,982.888;668.07,996.54;693.169,1,030.776;631.96,1,020.789;620.816,934.89;634.121,965.777;632.468,954.108;627.961,909.966;576.436,993.537;633.189,948.719;714.741,1,001.144;716.97,956.521;661.039,886.866;650.683,927.388;598.336,953.19;745.487,1,014.174;667.039,925.476;688.731,970.004;702.798,955.01;739.448,934.826;693.287,966.281;635.349,909.293;754.07,1,044.047;663.208,1,029.363;715.794,1,035.762;683.89,920.646;618.3,961.456;613.622,1,004.555;756.678,967.16;672.932,922.256;656.609,923.801;768.274,992.387;669.458,981.809;193.228,-832.181;652.834,975.995;632.482,871.169;700.806,985.269;707.761,984.204;670.157,1,002.069;521.131,566.573;
42.178:731.676,993.911;569.992,947.613;698.535,958.518;676.283,894.239;616.035,1,012.936;592.303,915.864;672.344,1,021.113;704.812,950.606;667.062,961.494;640.947,969.974;658.824,981.151;665.674,995.534;690.941,1,029.444;629.669,1,019.569;618.545,933.633;631.595,965.178;630.034,953.204;625.762,908.586;574.224,992.179;630.79,947.728;712.291,1,000.286;714.628,955.4;658.864,885.448;649.44,925.112;596.129,951.824;742.99,1,013.466;664.888,923.997;686.637,968.457;700.476,953.851;736.938,934.163;691.064,964.982;633.576,907.397;751.477,1,043.943;660.699,1,028.695;713.363,1,034.853;681.554,920.329;616.12,960.047;611.07,1,004.077;754.406,965.904;670.233,921.74;654.849,921.896;765.798,991.606;667.246,980.587;190.831,-831.183;650.814,974.364;630.666,869.314;696.888,985.326;706.577,984.525;667.907,1,000.946;522.217,568.931;
42.198:729.073,992.787;567.248,946.897;696.078,957.136;673.976,892.591;613.562,1,011.55;589.569,915.114;669.952,1,019.591;702.361,949.18;665.318,959.258;638.306,968.965;656.528,979.506;663.025,994.502;688.54,1,027.936;627.104,1,018.359;616.154,932.109;628.754,965.067;627.439,952.062;623.657,906.686;571.774,990.75;628.402,946.198;709.661,999.226;711.951,954.467;656.544,883.818;648.237,922.556;593.974,949.98;740.405,1,012.299;662.408,922.637;684.419,966.713;697.995,952.461;734.207,933.4;688.722,963.464;631.613,905.351;748.644,1,043.807;657.978,1,027.898;710.69,1,033.906;679.012,919.977;613.7,958.569;608.414,1,003.086;751.893,964.59;667.643,920.146;652.837,919.945;763.093,990.754;664.746,979.303;188.214,-830.093;648.733,972.409;628.484,867.503;693.883,985.006;704.027,985.194;665.373,999.897;523.404,571.506;
42.215:725.481,991.227;563.459,945.909;692.737,955.149;670.787,890.318;610.132,1,009.721;585.84,913.918;666.559,1,017.637;699.033,947.118;662.853,956.216;634.801,967.439;653.196,977.447;659.283,993.368;685.013,1,026.235;623.588,1,016.636;613.027,929.751;624.755,964.876;623.98,950.227;620.938,903.868;568.372,988.812;625.065,944.15;706.087,997.625;708.482,952.651;653.381,881.51;645.823,919.392;590.921,947.529;736.756,1,010.879;659.171,920.515;680.999,964.721;694.693,950.348;730.448,932.302;685.342,961.668;628.843,902.584;744.734,1,043.599;654.192,1,026.898;706.955,1,032.731;675.139,919.403;610.477,956.346;604.619,1,002.253;748.509,962.621;664.047,918.612;650.388,917.056;759.438,989.351;661.374,977.316;184.599,-828.588;645.986,969.619;625.939,864.527;689.827,984.687;700.462,986.443;661.966,998.238;525.042,575.062;
42.229:722.374,989.774;560.14,945.042;689.867,953.303;667.989,888.333;607.154,1,008.022;582.612,912.758;663.633,1,015.845;696.172,945.225;660.755,953.502;631.836,965.947;650.606,975.198;656.022,992.226;681.972,1,024.648;620.461,1,015.225;610.858,927.094;621.225,964.689;620.882,948.755;618.31,901.664;566.848,985.739;621.94,942.737;703.09,995.956;705.39,951.164;650.674,879.404;643.216,917.038;588.328,945.283;733.578,1,009.589;656.724,919.243;677.956,963.131;691.839,948.437;727.124,931.457;682.367,960.027;626.376,900.2;741.312,1,043.368;650.896,1,025.948;703.672,1,031.738;671.817,919.065;607.272,955.12;601.424,1,001;745.401,961.168;660.969,917;647.513,914.299;756.301,987.963;658.759,975.095;181.432,-827.27;643.474,967.283;623.47,862.145;686.449,984.09;697.065,986.923;659.01,996.966;526.477,578.178;
42.244:719.973,988.556;557.879,943.582;687.646,951.799;665.814,886.748;604.515,1,007.414;580.17,911.625;661.271,1,014.555;694.232,943.358;659.125,951.36;629.394,964.813;648.397,973.66;653.461,991.337;679.63,1,023.321;618,1,014.136;609.468,924.789;618.55,964.394;618.399,947.713;616.202,899.99;565.421,983.456;619.429,941.765;700.885,995.983;702.909,950.12;648.571,877.723;641.28,915.17;586.748,943.104;731.095,1,008.55;654.267,918.098;675.618,961.799;689.624,946.908;724.53,930.737;680.056,958.645;624.395,898.377;738.633,1,043.099;648.294,1,025.259;701.093,1,030.966;669.265,918.591;605.011,953.66;598.833,1,000.352;743.076,959.811;658.592,915.623;645.703,912.298;753.935,986.679;656.726,973.33;178.947,-826.235;641.419,965.544;621.438,860.38;683.839,983.43;694.233,986.109;656.626,996.239;527.603,580.623;
42.258:717.566,986.512;554.914,942.496;685.071,949.989;663.296,884.843;601.362,1,007.236;577.687,909.675;658.526,1,012.994;692.11,941.02;657.177,948.875;626.442,963.692;645.683,972.046;650.386,990.557;676.799,1,021.922;615.061,1,012.981;607.703,922.17;615.434,963.884;615.614,946.226;613.736,898.017;563.679,980.823;616.785,940.039;697.741,995.682;699.963,948.984;646.146,875.7;639.052,912.929;584.532,940.854;728.192,1,007.308;651.452,916.65;672.877,960.233;687.072,945.047;721.536,929.734;677.285,957.157;622.527,895.832;735.494,1,042.762;645.272,1,024.342;698.059,1,030.092;666.16,918.502;602.382,951.912;595.833,999.365;740.206,958.494;655.758,914.174;643.474,910.068;751.088,985.314;654.386,971.21;176.032,-825.021;639.105,963.395;619.018,858.351;680.946,982.086;691.156,985.566;653.911,995.157;528.924,583.491;
42.276:715.365,984.891;552.677,940.924;682.857,948.399;661.146,883.153;598.653,1,006.869;575.611,907.895;656.093,1,011.746;690.393,938.892;655.502,946.713;624.307,961.984;643.265,970.771;647.709,989.655;674.357,1,020.692;612.552,1,011.894;605.817,920.191;612.823,963.072;613.167,945.007;611.622,896.283;562.106,978.586;614.289,938.923;695.079,995.057;697.345,948.196;644.469,873.541;637.211,910.908;582.367,939.184;725.686,1,006.213;648.967,915.473;670.521,958.848;684.859,943.448;719.031,928.637;674.939,955.752;621.008,893.558;732.779,1,042.438;642.654,1,023.552;695.438,1,029.313;663.528,917.758;600.117,950.379;593.178,998.715;737.832,957.138;653.356,912.929;641.654,908.028;748.682,984.014;652.391,969.34;173.508,-823.97;636.918,961.755;617.208,856.302;678.251,981.191;688.604,984.931;651.585,994.409;530.068,585.974;
42.294:712.199,983.087;549.37,939.394;679.969,946.209;658.329,880.842;595.012,1,007.009;572.88,905.483;652.856,1,010.073;688.455,935.806;653.242,943.855;621.628,959.514;639.933,969.294;644.125,988.657;671.117,1,019.025;609.198,1,010.469;602.832,918.1;609.441,961.715;609.842,943.516;609.136,893.619;559.818,975.75;611.002,937.349;691.611,993.939;694.114,946.511;642.196,870.692;634.86,908.127;580.063,936.361;722.28,1,004.918;645.754,913.749;667.434,956.932;681.983,941.212;715.747,927.058;671.797,953.943;619.446,890.266;729.167,1,041.953;639.208,1,022.368;691.952,1,028.25;660.042,916.7;597.096,948.341;589.675,997.711;734.63,955.398;650.108,911.298;639.168,905.367;745.431,982.369;649.881,966.699;170.144,-822.569;633.594,960.262;614.729,853.632;674.847,979.89;685.05,984.127;648.804,992.852;531.593,589.284;
42.307:709.037,981.767;546.095,938.388;677.354,944.01;655.71,878.634;592.504,1,004.674;570.294,903.235;649.831,1,008.465;686.253,933.182;651.086,941.193;619.408,956.856;636.748,968.031;640.785,987.476;668.075,1,017.45;606.11,1,008.986;600.456,915.633;606.364,960.209;606.638,942.302;607.205,890.789;557.488,973.239;607.817,936.089;688.352,992.884;691.005,945.072;640.037,868.033;632.38,905.74;577.401,934.204;719.094,1,003.658;642.74,912.119;664.522,955.145;679.382,938.973;712.686,925.52;668.863,952.223;617.368,887.542;725.777,1,041.458;635.927,1,021.383;688.683,1,027.227;656.935,915.256;594.228,946.468;586.29,997.18;731.644,953.72;647.077,909.71;636.693,903.056;742.427,980.722;647.313,964.431;166.981,-821.252;630.668,958.801;612.345,851.171;671.605,978.784;681.707,983.378;646.057,991.55;533.026,592.396;
42.32:706.81,980.406;543.85,937.056;675.334,942.376;653.727,876.935;590.867,1,003.256;568.342,901.502;647.539,1,007.215;684.476,931.27;649.497,939.122;617.21,955.434;634.272,967.198;638.257,986.562;665.759,1,016.246;603.744,1,007.883;598.322,914.129;604.179,958.78;604.278,941.186;605.627,888.71;555.305,971.807;605.587,934.732;685.809,992.295;688.793,943.685;638.343,866.047;630.577,903.852;576.058,931.966;716.682,1,002.659;640.461,910.852;662.297,953.791;677.377,937.335;710.37,924.317;666.65,950.878;615.927,885.366;723.197,1,041.06;633.481,1,020.472;686.189,1,026.456;654.562,914.168;592.178,944.852;583.435,996.233;729.42,952.353;644.842,908.365;634.947,901.116;740.115,979.51;645.385,962.671;164.571,-820.249;628.13,958.282;610.5,849.324;669.246,977.665;679.158,982.815;643.893,990.759;534.118,594.767;
42.335:704.432,979.285;541.406,936.088;673.36,940.656;651.738,875.216;589.031,1,001.733;566.321,899.822;645.188,1,006.041;682.792,929.252;647.859,937.066;615.251,953.681;631.813,966.268;635.667,985.749;663.428,1,015.031;601.367,1,006.762;596.498,912.236;602.496,956.761;601.832,940.223;604.354,886.41;553.173,970.269;603.232,933.563;683.306,991.492;686.667,942.139;637.069,863.747;628.718,901.993;574.786,929.665;714.265,1,001.626;638.178,909.543;660.05,952.43;675.362,935.652;708.063,923.056;664.401,949.558;614.871,882.958;720.604,1,040.631;630.991,1,019.63;683.633,1,025.841;652.129,913.173;590.026,943.343;580.785,995.167;727.058,951.2;642.578,907.042;633.14,899.206;737.739,978.385;643.492,960.847;162.145,-819.239;625.536,957.857;608.629,847.478;666.763,976.802;676.584,982.279;641.737,989.869;535.218,597.154;
42.354:701.773,977.865;538.485,935.344;671.163,938.632;649.508,873.188;586.835,999.904;563.935,897.979;642.536,1,004.606;680.743,927.041;646.033,934.667;613.163,951.266;629.014,965.177;631.479,984.647;660.75,1,013.645;598.671,1,005.412;595.057,909.588;600.512,954.492;599.253,938.662;602.44,884.081;550.728,968.505;600.971,931.57;680.378,990.773;684.016,940.704;635.727,861.048;626.625,899.824;573.174,927.118;711.506,1,000.412;635.588,908;657.56,950.741;673.147,933.606;705.439,921.572;661.888,947.898;613.438,880.307;717.631,1,040.129;628.114,1,018.727;680.648,1,025.417;649.496,911.705;587.211,942.263;577.744,994.318;724.32,949.938;639.954,905.564;631.074,897.011;735.107,976.915;641.221,958.864;159.362,-818.08;622.797,957.39;606.519,845.325;664.051,975.487;673.678,981.476;640.584,988.826;536.479,599.892;
42.371:698.524,975.908;535.09,933.651;668.208,936.245;646.781,870.552;583.921,997.556;560.914,895.686;638.952,1,003.366;678.307,924.133;643.76,931.631;610.344,948.728;625.503,963.782;627.759,983.908;657.37,1,011.924;595.244,1,003.786;593.389,906.181;597.973,951.674;595.976,936.753;600.554,880.79;547.652,966.286;598.612,928.599;676.784,989.562;680.625,939.005;634.106,857.619;624.228,896.89;571.481,923.724;708.031,998.892;632.388,905.967;654.457,948.571;670.251,931.169;702.174,919.642;658.724,945.873;612.058,876.773;713.9,1,039.45;624.469,1,017.68;677.034,1,024.265;646.175,909.873;583.951,940.325;574.197,992.843;720.97,948.159;636.663,903.687;628.568,894.162;731.82,975.022;638.351,956.384;155.86,-816.622;619.209,956.127;603.786,842.694;660.46,974.265;670.082,980.271;637.604,986.48;538.066,603.338;
