31.345:818.567,538.862;909.547,642.977;723.063,444.309;877.593,663.668;873.76,578.962;880.617,492.259;-493.011,867.915;672.892,405.217;879.378,531.758;913.93,607.415;898.706,539.61;712.748,396.468;929.922,662.683;-370.845,901.481;916.308,530.854;855.515,505.241;931.353,587.191;918.264,614.696;939.779,616.765;920.212,619.828;950.844,619.178;-443.641,914.272;-441.364,980.29;881.649,586.477;908.504,558.098;863.3,606.641;892.57,631.396;924.244,626.426;980.555,559.034;860.084,554.743;859.557,584.632;903.163,575.157;657.954,455.615;923.971,684.819;954.994,581.081;824.405,559.113;881.747,629.403;940.627,548.167;-428.041,886.07;898.606,675.327;807.634,593.041;972.336,649.51;972.631,603.228;783.469,532.729;848.979,621.989;924.528,577.369;910.236,563.862;834.247,494.55;-433.546,845.843;972.588,550.966;
31.357:820.612,540.109;911.684,644.059;724.927,445.814;879.427,665.208;875.385,580.722;882.555,493.668;-494.609,869.7;674.637,406.859;881.207,533.306;914.885,607.786;899.954,541.654;714.384,398.219;931.821,664.142;-372.442,903.266;918.102,532.442;856.87,507.216;933.693,587.703;921.154,616.262;941.442,618.49;922.325,621.222;952.843,620.497;-445.238,916.057;-442.962,982.075;882.732,588.613;910.196,559.672;865.315,607.936;894.078,633.263;926.31,628.035;982.112,560.854;861.952,556.241;861.551,585.958;904.73,576.969;659.676,457.28;925.895,686.246;957.069,582.279;826.146,560.759;883.772,630.649;942.229,549.948;-429.638,887.855;900.558,676.715;809.152,594.895;974.174,651.047;974.471,604.762;784.835,534.697;850.785,623.562;926.486,578.749;912.153,565.329;835.98,496.204;-434.978,847.763;973.86,552.995;
31.374:822.556,541.644;913.79,645.363;726.854,447.371;881.342,666.779;877.271,582.328;884.617,495.04;-496.261,871.546;676.148,408.822;882.885,535.128;916.23,608.859;901.309,543.728;716.075,400.029;933.435,666.022;-374.094,905.112;919.737,534.303;858.56,509.027;936.282,588.51;924.015,617.278;942.935,620.466;924.527,622.458;954.275,622.518;-446.89,917.903;-444.614,983.921;884.241,590.578;912.164,561.024;867.282,609.442;895.636,635.18;928.288,629.526;983.771,562.693;863.971,557.678;863.519,587.463;906.387,578.811;661.406,459.053;927.843,687.776;958.996,583.835;828.021,562.377;885.619,632.235;944.243,551.39;-431.29,889.701;902.594,678.127;810.725,596.808;976.073,652.637;976.61,606.011;786.182,536.776;852.579,625.271;928.12,580.094;914.044,567.005;837.754,497.933;-436.795,849.448;975.136,555.118;
31.386:825.339,543.447;916.42,647.381;729.434,449.452;883.885,668.906;879.102,585.091;887.424,496.803;-498.471,874.016;678.257,411.379;884.989,537.689;918.83,610.719;903.099,546.518;718.339,402.45;935.13,668.87;-376.304,907.582;922.097,536.63;860.723,511.539;939.285,589.913;926.729,619.141;944.523,623.376;927.525,623.963;956.347,625.106;-449.1,920.374;-446.824,986.391;885.888,593.455;914.82,562.949;870.092,611.201;897.73,637.749;930.911,631.553;986.063,565.088;866.466,559.86;866.064,589.587;908.669,581.215;663.74,461.407;930.369,689.923;961.407,586.111;830.351,564.735;888.397,634.003;946.78,553.524;-433.501,892.172;905.184,680.196;812.802,599.391;978.616,654.764;979.053,608.251;788.263,539.357;854.996,627.54;931.078,581.591;916.845,568.778;840.003,500.368;-438.933,851.981;976.872,557.943;
31.4:827.492,544.766;918.102,649.266;731.4,451.038;885.812,670.539;880.657,587.082;889.572,498.132;-500.156,875.899;679.872,413.322;886.52,539.698;920.631,612.391;904.43,548.665;720.065,404.294;936.295,671.112;-377.989,909.465;924.108,538.16;862.184,513.6;941.563,591.006;928.964,620.272;945.406,625.743;929.762,625.097;957.906,627.093;-450.785,922.256;-448.509,988.274;887.505,595.396;916.744,564.519;872.089,612.748;899.603,639.99;932.872,633.145;987.816,566.907;868.447,561.427;867.962,591.254;910.267,583.172;665.531,463.189;932.228,691.633;963.497,587.53;832.217,566.438;890.162,635.158;948.87,554.943;-435.185,894.054;907.122,681.816;814.412,601.338;980.553,656.386;981.194,609.592;789.87,541.306;856.854,629.251;933.251,582.879;918.813,570.412;841.667,502.269;-440.875,853.596;978.255,560.056;
31.412:829.613,546.451;919.61,651.515;733.508,452.738;887.84,672.333;882.89,588.613;891.855,499.589;-501.961,877.916;681.61,415.398;888.014,541.957;922.752,614.027;905.947,550.908;722.114,406.064;938.121,673.111;-379.794,911.483;926.188,539.893;864.051,515.561;943.861,592.437;931.287,621.392;946.519,628.211;932.203,626.406;959.653,629.163;-452.591,924.274;-450.314,990.292;888.913,597.708;919,566.018;873.984,614.681;901.131,642.387;934.943,634.89;988.413,569.548;870.647,563.005;870.223,592.744;912.057,585.203;667.089,465.403;933.885,693.775;964.953,589.812;834.342,568.116;892.305,636.557;951.03,556.576;-436.991,896.072;909.086,683.68;816.153,603.412;982.629,658.123;983.106,611.509;791.506,543.463;858.849,631.081;935.275,584.678;921.054,571.913;843.519,504.244;-442.56,855.715;979.683,562.357;
31.424:831.62,547.747;921.041,653.428;735.423,454.166;889.623,673.925;884.798,590.051;893.867,500.877;-503.555,879.697;683.148,417.226;889.527,543.806;924.085,615.927;907,553.053;723.789,407.768;940.079,674.48;-381.388,913.263;928.106,541.317;865.624,517.359;945.894,593.693;933.132,622.633;947.617,630.334;934.317,627.649;961.649,630.476;-454.184,926.055;-451.908,992.072;890.416,599.567;920.738,567.596;875.606,616.436;902.629,644.289;936.92,636.231;989.091,571.839;872.459,564.563;872.131,594.183;913.518,587.094;668.613,467.243;935.187,695.778;966.519,591.617;836.123,569.709;894.362,637.706;952.878,558.09;-438.584,897.853;910.771,685.374;817.679,605.251;984.462,659.657;985.135,612.772;793.018,545.314;860.614,632.692;936.933,586.398;922.972,573.361;845.113,506.024;-444.358,857.29;980.968,564.372;
31.442:833.816,549.064;922.793,655.295;737.417,455.773;891.516,675.649;886.461,591.999;895.997,502.298;-505.262,881.605;684.801,419.183;891.169,545.771;925.578,618.007;908.478,555.144;725.584,409.595;941.754,676.418;-383.095,915.172;930.027,543.011;867.461,519.144;948.105,594.985;935.292,623.677;948.575,632.708;936.587,628.842;963.128,632.566;-455.891,927.963;-453.615,993.98;891.681,601.793;922.759,569.107;877.277,618.377;904.579,645.948;938.985,637.745;990.023,574.293;874.46,566.161;874.134,595.778;915.147,589.07;670.211,469.245;936.707,697.839;968.161,593.582;838.023,571.425;896.222,639.466;954.728,559.86;-440.292,899.761;912.549,687.217;819.307,607.228;986.426,661.3;986.97,614.557;794.649,547.287;862.448,634.479;938.825,588.123;924.907,575.081;846.933,507.825;-445.781,859.418;982.3,566.481;
31.456:836.452,551.432;924.78,658.23;740.174,458;894.078,678.097;889.185,594.266;898.931,504.287;-507.625,884.246;687.091,421.887;893.504,548.437;927.726,620.826;909.953,558.366;728.068,412.122;944.598,678.532;-385.458,917.813;932.79,545.23;869.902,521.713;951.139,596.817;938.249,625.188;950.984,635.556;939.923,630.123;965.16,635.47;-458.255,930.604;-455.978,996.621;893.7,604.705;925.682,571.107;879.516,621.123;907.462,648.255;940.807,640.309;991.514,577.577;877.117,568.506;876.852,598.052;917.4,591.805;672.504,471.947;938.565,700.857;970.389,596.338;840.809,573.616;898.835,641.635;957.646,561.872;-442.655,902.402;914.973,689.802;821.582,609.945;989.144,663.575;989.929,616.508;796.883,550.038;865.024,636.913;941.264,590.695;928.032,576.699;849.029,510.683;-447.901,862.258;984.181,569.41;
31.467:838.301,553.462;926.411,660.439;742.307,459.729;896.091,679.964;891.052,596.279;901.049,506.034;-509.456,886.292;688.868,423.98;895.24,550.564;929.401,623.002;911.265,560.779;729.993,414.081;946.359,680.638;-387.289,919.859;934.882,547.009;871.675,523.809;953.491,598.234;940.227,626.562;952.753,637.771;942.33,631.453;966.792,637.678;-460.086,932.65;-457.809,998.668;895.196,607.008;927.727,572.784;881.216,623.279;909.569,650.015;942.543,642.436;992.868,579.965;879.249,570.237;879.175,599.516;919.164,593.91;674.236,474.077;940.135,703.11;972.12,598.47;842.782,575.525;901.025,643.291;959.822,563.546;-444.486,904.448;916.815,691.838;823.66,611.74;991.249,665.337;991.894,618.426;798.605,552.177;867.054,638.762;943.244,592.597;930.33,578.263;850.787,512.792;-449.914,864.126;985.659,571.724;
31.481:839.79,555.226;927.838,662.253;744.099,461.183;897.785,681.532;892.909,597.65;902.932,507.369;-510.995,888.012;690.363,425.738;896.858,552.21;930.553,625.027;912.836,562.468;731.832,415.475;947.475,682.659;-388.828,921.579;936.71,548.418;873.186,525.554;955.453,599.449;942.353,627.464;954.089,639.653;944.136,633.1;968.194,639.511;-461.625,934.37;-459.348,1,000.387;896.55,608.877;929.669,573.942;882.486,625.206;911.297,651.545;943.885,644.314;994.492,581.605;881.01,571.728;880.991,600.939;920.656,595.67;675.668,475.887;941.505,704.967;973.581,600.257;844.546,577.013;902.915,644.615;961.522,565.107;-446.025,906.168;918.326,693.583;825.267,613.396;993.019,666.818;993.824,619.691;800.051,553.976;868.674,640.405;944.81,594.293;931.991,579.989;852.328,514.511;-451.402,865.889;986.94,573.644;
31.492:841.425,557.271;929.686,664.108;746.13,462.836;899.724,683.291;894.878,599.376;905.025,508.942;-512.741,889.964;692.061,427.732;898.528,554.227;931.498,627.469;914.283,564.651;733.767,417.239;949.228,684.604;-390.574,923.53;938.664,550.16;874.906,527.528;957.483,601.102;944.217,629.247;955.536,641.836;946.31,634.565;969.887,641.508;-463.371,936.321;-461.094,1,002.339;897.96,611.083;931.545,575.769;884.075,627.288;913.194,653.35;945.144,646.609;996.339,583.461;882.91,573.53;883.043,602.566;922.208,597.779;677.357,477.888;942.794,707.246;975.314,602.22;846.39,578.872;905.078,646.091;963.673,566.601;-447.771,908.119;920.032,695.569;826.982,615.375;995.027,668.498;995.75,621.465;801.667,556.036;870.428,642.35;946.608,596.196;933.649,582.016;854.157,516.384;-453.416,867.564;988.409,575.812;
31.509:842.701,559.184;930.981,666.008;747.913,464.289;901.393,684.874;896.263,601.212;906.848,510.344;-514.275,891.677;693.552,429.482;900.118,555.888;932.149,629.675;915.304,566.712;735.467,418.788;951.088,685.956;-392.108,925.244;940.357,551.717;876.504,529.182;959.186,602.648;946.128,630.46;956.755,643.786;947.941,636.284;971.772,642.826;-464.904,938.035;-462.628,1,004.053;899.095,613.083;933.352,577.197;885.271,629.252;914.786,655.01;946.538,648.439;997.978,585.074;884.681,574.997;884.825,604.02;923.636,599.581;678.805,479.675;944.05,709.173;976.846,603.934;848.089,580.422;907.093,647.199;965.445,568.067;-449.304,909.833;921.558,697.29;828.458,617.138;996.791,669.974;997.739,622.619;803.062,557.864;871.917,644.103;948.203,597.853;934.992,583.889;855.724,518.068;-454.847,869.364;989.756,577.676;
31.524:844.572,562.026;932.966,668.771;750.548,466.441;903.891,687.183;898.338,603.908;909.67,512.244;-516.543,894.213;695.759,432.072;902.187,558.589;932.957,632.98;917.183,569.548;737.982,421.079;953.338,688.508;-394.376,927.779;943.001,553.858;878.751,531.736;961.743,604.891;948.697,632.69;958.152,646.888;950.388,638.648;973.739,645.602;-467.173,940.57;-464.896,1,006.588;901.073,615.852;935.837,579.52;887.337,631.955;917.036,657.562;948.381,651.298;1,000.405,587.458;887.161,577.326;887.259,606.397;925.827,602.184;680.915,482.344;946.06,711.918;979.191,606.399;850.782,582.502;910.151,648.689;967.921,570.4;-451.573,912.368;923.782,699.864;831.035,619.359;999.4,672.157;999.852,625.285;805.117,560.575;874.176,646.646;950.582,600.285;937.084,586.572;858.154,520.448;-457.405,871.606;991.766,580.42;
31.536:846.237,564.493;934.734,671.166;752.852,468.325;906.098,689.182;900.187,606.241;912.003,514.093;-518.528,896.431;697.69,434.338;904.321,560.665;933.565,635.894;918.508,572.214;740.182,423.084;955.759,690.241;-396.362,929.997;945.216,555.847;880.958,533.734;964.009,606.823;950.52,635.026;959.547,649.518;952.594,640.647;975.529,647.98;-469.158,942.789;-466.882,1,008.806;902.674,618.361;938.198,581.333;888.897,634.491;918.906,659.878;949.832,653.898;1,002.485,589.587;889.149,579.542;888.789,608.95;927.781,604.43;682.834,484.62;947.6,714.465;981.197,608.599;852.949,584.543;912.792,650.063;969.945,572.583;-453.558,914.587;925.724,702.12;833.106,621.498;1,001.683,674.068;1,001.705,627.615;806.839,563.004;876.051,648.959;952.648,602.428;939.204,588.662;860.176,522.633;-459.061,874.081;993.534,582.815;
31.549:847.54,566.448;936.33,672.891;754.67,469.815;907.813,690.787;901.733,608.01;913.861,515.531;-520.095,898.182;699.213,436.127;905.855,562.445;933.947,638.212;919.636,574.275;741.919,424.667;957.292,692.021;-397.928,931.748;946.955,557.427;882.547,535.465;965.456,608.674;951.936,636.772;960.322,651.736;953.848,642.745;976.995,649.817;-470.725,944.54;-468.448,1,010.557;903.965,620.324;940.008,582.832;890.301,636.375;920.084,661.911;950.772,656.051;1,004.1,591.294;890.728,581.282;890.083,610.912;928.805,606.545;684.313,486.445;948.935,716.399;982.741,610.37;854.806,585.982;914.816,651.257;971.386,574.438;-455.125,916.338;927.252,703.905;834.62,623.294;1,003.485,675.576;1,003.181,629.444;808.157,564.949;877.504,650.805;954.228,604.168;940.741,590.439;861.845,524.287;-460.466,875.964;994.931,584.705;
31.561:848.976,568.638;938.067,674.85;756.693,471.476;909.641,692.662;903.754,609.675;915.895,517.18;-521.841,900.133;700.908,438.122;907.642,564.358;934.442,640.784;921.163,576.402;743.854,426.431;958.586,694.298;-399.674,933.7;948.861,559.222;884.481,537.231;966.902,610.857;953.289,638.858;961.087,654.416;955.224,644.737;978.67,651.829;-472.471,946.491;-470.194,1,012.508;905.426,622.497;941.932,584.607;891.735,638.565;921.411,664.168;952.043,658.341;1,005.877,593.218;892.453,583.251;892.099,612.583;930.094,608.824;685.936,488.5;950.482,718.511;984.417,612.382;856.731,587.757;917.104,652.531;973.305,576.22;-456.871,918.289;928.931,705.915;836.259,625.337;1,005.493,677.256;1,004.844,631.466;809.6,567.134;879.121,652.865;955.908,606.175;942.748,592.121;863.685,526.15;-462.386,877.744;996.485,586.812;
31.576:850.296,570.651;939.621,676.688;758.552,473.006;911.279,694.426;905.258,611.554;917.789,518.666;-523.447,901.927;702.197,440.155;909.244,566.155;934.804,643.163;922.348,578.497;745.633,428.052;960.213,696.072;-401.28,935.494;950.888,560.521;886.183,538.933;967.65,613.145;954.978,640.46;961.649,656.757;956.385,647.007;980.236,653.657;-474.076,948.285;-471.8,1,014.302;906.826,624.456;943.659,586.284;893.202,640.474;922.633,666.242;952.982,660.557;1,006.237,595.598;894.028,585.072;893.679,614.399;931.644,610.666;687.438,490.382;951.649,720.617;985.982,614.21;858.528,589.359;919.181,653.748;974.961,577.968;-458.476,920.083;930.466,707.769;837.77,627.211;1,007.339,678.801;1,006.39,633.311;810.874,569.177;880.593,654.77;956.852,608.39;944.17,594.063;865.322,527.915;-463.94,879.583;997.842,588.801;
31.59:852.043,573.256;941.883,678.862;760.971,475.003;913.414,696.724;907.397,613.848;920.211,520.659;-525.538,904.265;703.376,443.062;911.418,568.416;935.29,646.262;923.937,581.202;747.952,430.165;962.776,697.88;-403.371,937.831;953.362,562.449;888.262,541.282;968.063,616.254;956.515,643.123;962.535,660.195;958.159,648.973;982.594,655.726;-476.168,950.622;-473.891,1,016.64;908.35,627.197;945.711,588.657;894.919,643.099;924.228,668.943;954.568,663.263;1,006.926,598.658;895.939,587.56;895.213,617.135;933.208,613.385;689.243,492.946;953.415,723.209;987.954,616.65;860.909,591.401;921.786,655.495;976.842,580.477;-460.568,922.42;932.525,710.135;840.112,629.297;1,009.745,680.814;1,008.494,635.637;812.485,571.868;882.455,657.293;957.332,611.49;946.48,596.186;867.532,530.141;-466.353,881.587;999.405,591.52;
31.603:853.466,575.617;943.86,680.783;763.116,476.734;915.324,698.712;909.619,615.481;922.364,522.381;-527.376,906.319;704.38,445.63;912.83,570.783;935.754,648.98;925.321,583.586;749.835,432.178;964.62,699.929;-405.21,939.885;955.332,564.378;890.267,543.174;968.241,619.005;958.346,645.027;963.418,662.806;959.793,651.283;984.31,657.883;-478.006,952.677;-475.73,1,018.694;909.675,629.614;947.284,590.92;896.435,645.401;925.65,671.305;955.743,665.757;1,007.734,601.601;897.696,589.684;896.604,619.515;934.888,615.571;690.84,495.193;955.077,725.408;989.963,618.538;862.875,593.334;924.08,657.023;978.755,582.462;-462.406,924.475;934.34,712.21;842.059,631.248;1,011.859,682.583;1,010.332,637.692;813.981,574.184;884.048,659.544;957.792,614.208;948.036,598.461;869.459,532.112;-468.069,883.744;1,000.495,593.715;
31.617:854.988,577.753;945.341,682.947;764.495,478.966;917.109,700.634;911.34,617.46;924.371,524.069;-529.125,908.274;705.096,448.153;914.274,572.974;936.063,651.584;926.63,585.859;751.719,434.003;966.781,701.416;-406.959,941.84;957.186,566.233;892.073,545.075;968.346,621.626;959.966,646.989;964.349,665.258;961.461,653.348;985.909,659.963;-479.755,954.631;-477.479,1,020.649;911.209,631.742;948.921,592.97;897.895,647.58;926.641,673.733;957.024,668.046;1,008.68,604.182;899.196,591.835;898.193,621.602;936.54,617.608;692.232,497.417;956.451,727.643;991.541,620.633;864.777,595.14;926.317,658.393;980.322,584.566;-464.155,926.429;936.063,714.187;843.845,633.169;1,013.87,684.266;1,012.067,639.659;815.357,576.416;885.512,661.719;958.109,616.811;949.876,600.33;871.274,534.006;-470.043,885.471;1,001.937,595.753;
31.63:856.391,579.998;947.178,684.853;765.477,481.424;918.906,702.577;913.406,619.115;926.348,525.829;-530.891,910.246;705.669,450.737;915.686,575.212;936.546,654.187;927.919,588.17;753.62,435.845;969.093,702.704;-408.724,943.812;959.305,567.819;893.925,546.967;968.574,624.263;961.813,648.854;965.565,667.61;963.249,655.31;987.53,662.055;-481.52,956.604;-479.244,1,022.621;912.606,633.99;950.727,594.905;899.383,649.769;927.724,676.149;958.262,670.385;1,010.081,606.429;900.316,594.234;899.869,623.651;938.285,619.598;693.448,499.768;958.034,729.764;993.033,622.819;866.793,596.855;928.491,659.902;981.846,586.73;-465.92,928.402;937.836,716.153;845.637,635.118;1,015.9,685.965;1,013.808,641.653;816.718,578.687;886.842,664.008;958.276,619.453;951.493,602.426;873.189,535.833;-471.516,887.67;1,003.328,598.006;
31.647:857.786,582.172;948.847,686.824;766.874,483.596;920.664,704.469;915.164,621.007;928.268,527.557;-532.613,912.171;706.23,453.258;917.282,577.244;937.097,656.71;929.246,590.387;755.475,437.643;970.925,704.525;-410.446,945.737;961.26,569.508;895.898,548.633;968.686,626.844;963.237,650.933;966.874,669.836;965.046,657.173;989.136,664.078;-483.242,958.528;-480.966,1,024.546;913.649,636.354;952.482,596.8;900.738,651.968;928.841,678.477;959.437,672.686;1,011.812,608.346;901.481,596.539;901.232,625.845;939.513,621.87;694.635,502.062;959.301,732.014;994.485,624.955;868.615,598.686;930.408,661.634;983.272,588.884;-467.643,930.327;939.547,718.088;847.32,637.077;1,017.881,687.623;1,015.505,643.6;818.046,580.902;887.712,666.44;959.323,621.814;953.148,604.409;875.009,537.666;-473.063,889.739;1,004.603,600.252;
31.66:859.55,585.191;951.623,688.951;768.884,486.458;923.048,707.028;917.758,623.353;930.868,529.895;-534.945,914.777;707.111,456.642;919.413,580.016;937.878,660.119;930.97,593.429;757.986,440.076;973.72,706.627;-412.778,948.343;963.709,572.003;898.465,551.008;968.403,630.329;965.005,653.794;968.945,672.654;967.186,660.014;991.405,666.739;-485.574,961.134;-483.298,1,027.152;915.089,639.54;954.863,599.362;902.772,654.813;930.425,681.595;961.028,675.8;1,014.566,610.501;903.119,599.629;903.536,628.475;941.275,624.891;696.242,505.168;961.273,734.903;996.458,627.843;871.193,601.049;932.364,664.532;985.167,591.822;-469.974,932.932;941.907,720.668;849.442,639.857;1,020.563,689.867;1,017.816,646.224;819.834,583.907;889.132,669.636;960.003,625.244;955.042,607.348;877.409,540.209;-475.629,892.115;1,006.425,603.237;
31.673:860.879,587.472;953.575,690.728;770.568,488.49;924.845,708.961;919.522,625.316;932.785,531.71;-536.705,916.744;707.741,459.206;920.826,582.245;938.395,662.707;932.272,595.725;759.882,441.913;976.018,707.925;-414.538,950.31;965.773,573.648;900.406,552.796;968.306,632.967;967.08,655.466;970.784,674.547;968.872,662.036;993.185,668.688;-487.334,963.101;-485.058,1,029.119;916.32,641.875;956.686,601.27;904.004,657.147;931.668,683.924;962.438,678.031;1,016.569,612.22;904.466,601.898;905.095,630.605;942.63,627.156;697.454,507.512;962.925,736.961;997.667,630.189;873.176,602.791;933.638,666.844;986.67,593.992;-471.734,934.899;943.741,722.567;851.089,641.919;1,022.587,691.561;1,019.581,648.187;821.168,586.185;890.269,672.018;960.647,627.804;956.627,609.459;879.143,542.199;-477.334,894.13;1,007.872,605.444;
31.684:862.342,589.582;955.389,692.545;772.257,490.423;926.612,710.824;921.411,627.055;934.723,533.394;-538.417,918.657;708.377,461.693;922.421,584.257;939.054,665.189;933.573,597.938;761.579,443.839;977.877,709.696;-416.25,952.223;967.627,575.424;902.15,554.681;968.603,635.517;968.954,657.221;972.479,676.475;970.672,663.867;995.335,670.091;-489.046,965.015;-486.77,1,031.032;917.45,644.18;958.791,602.739;904.775,659.596;932.992,686.123;963.595,680.323;1,017.113,614.729;905.896,604.031;906.543,632.726;944.07,629.282;698.634,509.792;964.24,739.166;998.015,632.733;874.976,604.621;934.514,669.257;988.124,596.108;-473.447,936.813;945.56,724.379;852.601,643.994;1,024.556,693.209;1,021.4,649.999;822.48,588.392;891.292,674.373;961.201,630.311;958.236,611.46;880.765,544.19;-479.311,895.768;1,009.071,607.715;
31.697:863.633,591.467;956.925,694.237;773.828,492.084;928.17,712.496;922.973,628.723;936.419,534.925;-539.941,920.36;708.956,463.903;923.743,586.121;939.627,667.396;934.757,599.893;763.256,445.391;979.753,711;-417.774,953.926;969.23,577.054;903.828,556.233;968.889,637.784;970.711,658.681;973.974,678.204;972.042,665.696;996.486,672.066;-490.57,966.717;-488.294,1,032.735;918.47,646.225;960.326,604.432;905.488,661.767;933.882,688.228;964.782,682.275;1,017.484,616.984;906.851,606.107;908.072,634.424;945.405,631.137;699.684,511.822;965.57,741.025;998.455,634.975;876.782,606.022;935.041,671.486;989.411,597.996;-474.97,938.516;947.166,726.005;853.961,645.83;1,026.309,694.675;1,023.282,651.295;823.654,590.352;892.209,676.466;961.767,632.525;959.494,613.367;882.232,545.942;-480.736,897.555;1,009.89,609.848;
31.715:865.073,593.566;958.533,696.21;775.663,493.848;929.875,714.385;924.801,630.494;938.261,536.682;-541.638,922.257;709.622,466.36;925.107,588.27;940.109,669.87;936.052,602.084;765.067,447.181;981.749,712.58;-419.471,955.823;970.994,578.888;905.624,558.036;969.068,640.323;972.657,660.323;975.582,680.177;973.56,667.739;997.787,674.253;-492.268,968.614;-489.991,1,034.632;919.785,648.404;962.368,605.952;906.386,664.149;934.986,690.522;966.215,684.38;1,017.883,619.498;907.852,608.447;909.579,636.475;946.827,633.248;700.854,514.083;966.816,743.244;999.055,637.449;878.702,607.693;935.634,673.955;990.883,600.074;-476.668,940.413;948.921,727.849;855.531,647.834;1,028.261,696.309;1,025.578,652.394;824.973,592.529;893.306,678.763;962.441,634.98;960.853,615.52;883.821,547.93;-482.653,899.229;1,010.63,612.284;
31.73:867.075,596.497;961.285,698.452;778.221,496.307;932.229,717.042;927.301,633.013;940.918,539.036;-544.005,924.902;710.559,469.783;927.193,591.142;941.07,673.289;937.832,605.155;767.386,449.867;984.908,714.199;-421.838,958.468;973.378,581.518;907.987,560.684;969.118,643.872;975.37,662.612;977.769,682.973;975.847,670.453;999.664,677.266;-494.634,971.259;-492.358,1,037.277;921.254,651.636;964.467,608.815;907.781,667.413;936.575,693.695;968.381,687.191;1,018.561,622.982;909.236,611.716;911.581,639.406;948.799,636.198;702.485,517.235;968.855,746.149;1,000.059,640.853;881.134,610.278;936.664,677.338;992.994,602.926;-479.034,943.057;951.398,730.39;857.586,650.728;1,030.983,698.586;1,028.299,654.673;826.804,595.57;894.859,681.954;963.017,638.482;962.735,618.529;886.004,550.728;-484.632,902.175;1,011.137,615.796;
31.743:868.617,599.156;963.302,700.771;780.438,498.438;934.28,719.331;929.504,635.157;943.029,541.27;-546.055,927.193;711.358,472.752;928.971,593.649;941.597,676.303;939.318,607.846;769.638,451.959;987.515,715.826;-423.888,960.759;975.291,583.924;910.081,562.934;969.327,646.939;977.695,664.622;979.607,685.437;978.032,672.615;1,001.293,679.873;-496.684,973.55;-494.408,1,039.568;922.782,654.303;965.994,611.482;909.116,670.182;938.098,696.366;969.981,689.816;1,019.004,626.023;910.416,614.554;913.502,641.805;950.492,638.764;703.897,519.965;970.851,748.487;1,001.495,643.571;883.531,612.203;937.429,680.318;994.83,605.392;-481.084,945.348;953.548,732.587;859.295,653.283;1,033.34,700.559;1,030.954,656.222;828.414,598.188;896.298,684.67;963.752,641.466;964.36,621.138;887.64,553.331;-486.475,904.636;1,011.684,618.821;
31.755:869.896,601.267;964.834,702.706;782.217,500.148;935.937,721.161;931.219,636.932;944.825,542.963;-547.701,929.032;712.009,475.133;930.394,595.666;942.21,678.66;940.607,609.951;771.387,453.702;989.484,717.315;-425.534,962.598;976.801,585.876;911.805,564.701;969.562,649.397;979.776,665.949;980.851,687.569;979.514,674.589;1,002.598,681.968;-498.33,975.39;-496.054,1,041.407;923.891,656.508;966.552,613.887;910.302,672.346;939.308,698.517;971.356,691.866;1,019.598,628.419;911.414,616.811;915.056,643.723;951.896,640.795;705.031,522.158;972.194,750.558;1,002.108,645.962;885.261,613.963;938.081,682.655;996.321,607.359;-482.73,947.188;955.251,734.374;860.644,655.35;1,035.233,702.143;1,033.056,657.517;829.695,600.298;897.277,686.936;964.079,643.906;965.597,623.274;888.653,555.582;-488.287,906.312;1,012.224,621.23;
31.768:871.185,603.393;966.665,704.388;784.009,501.871;937.606,723.003;932.674,638.948;946.518,544.783;-549.358,930.885;712.664,477.531;931.652,597.81;943.012,681.011;941.611,612.225;773.001,455.592;991.648,718.539;-427.191,964.451;978.248,587.898;913.517,566.504;969.961,651.855;981.673,667.556;982.166,689.678;981.293,676.326;1,003.918,684.074;-499.988,977.242;-497.711,1,043.26;924.953,658.755;967.299,616.258;911.3,674.623;940.556,700.667;972.85,693.853;1,020.338,630.793;912.402,619.092;916.625,645.651;953.289,642.853;706.173,524.366;973.769,752.482;1,003.084,648.248;887.096,615.64;939.029,684.922;997.747,609.395;-484.388,949.04;956.984,736.156;861.99,657.44;1,037.14,703.739;1,035.182,658.804;830.963,602.437;898.369,689.169;964.712,646.299;966.823,625.437;889.785,557.795;-489.894,908.208;1,013.055,623.573;
31.792:872.485,605.569;968.089,706.485;785.837,503.628;939.314,724.877;934.13,641.024;948.395,546.488;-551.049,932.774;713.319,479.98;933.378,599.667;943.557,683.484;942.708,614.511;774.845,457.332;993.463,720.309;-428.882,966.34;979.626,590.026;915.225,568.378;970.702,654.28;983.679,669.106;983.55,691.802;982.83,678.342;1,005.247,686.233;-501.678,979.131;-499.402,1,045.149;925.927,661.097;968.585,618.443;912.424,676.896;941.835,702.856;974.06,696.08;1,021.146,633.196;913.445,621.403;918.234,647.611;954.695,644.963;707.338,526.618;975.065,754.661;1,003.749,650.695;888.816,617.503;939.611,687.393;999.263,611.427;-486.079,950.93;958.705,738.018;863.346,659.582;1,039.084,705.366;1,037.289,660.215;832.23,604.633;899.554,691.411;964.827,648.832;968.232,627.544;890.896,560.074;-491.847,909.826;1,013.931,625.952;
