30.746:461.73,825.23;558.958,852.363;463.616,812.15;530.27,815.191;555.805,776.979;455.329,789.346;500.517,715.386;451.071,764.416;566.632,797.528;495.638,705.665;652.541,773.127;523.073,746.154;458.603,762.601;484.284,739.441;518.227,806.716;575.789,751.015;487.395,748.991;540.075,687.788;479.609,738.837;521.113,774.057;587.745,697.308;541.88,708.062;615.049,723.756;488.05,787.889;463.764,785.292;573.602,706.078;487.944,677.24;508.931,756.046;529.2,747.505;459.343,799.984;492.861,742.542;542.942,829.292;457.553,778.056;554.391,740.899;66.752,496.649;508.023,745.337;501.465,721.861;504.522,835.313;508.294,692.964;537.926,718.213;594.469,773.286;553.352,728.729;594.066,812.363;451.097,751.174;453.528,738.022;510.856,766.641;133.576,493.452;472.942,856.494;507.254,790.709;567.412,773.12;
30.758:461.953,827.592;559.115,854.731;464.282,814.428;531.079,817.422;556.188,779.322;455.57,791.707;502.101,717.106;450.835,766.777;568.087,799.403;496.45,707.895;654.573,774.353;524.122,748.278;459.107,764.92;484.777,741.522;518.028,809.081;576.102,753.367;487.183,751.574;540.391,690.141;479.955,741.134;522.027,776.248;588.491,699.561;542.516,710.349;615.831,725.997;488.768,790.151;464.33,787.597;574.247,708.362;487.959,679.613;508.914,758.419;530.278,749.612;459.721,802.327;492.769,744.914;543.595,831.574;458.169,780.349;555.138,743.152;65.402,498.602;509.028,747.486;502.439,724.135;504.531,837.687;508.992,695.232;539.101,720.275;596.019,775.083;554.027,731.004;594.726,814.643;451.379,753.531;453.51,740.396;512.114,768.653;132.227,495.405;472.915,858.868;507.897,792.994;568.222,775.351;
30.771:462.232,830.099;559.282,857.248;465.012,816.842;531.914,819.802;556.355,781.838;455.84,794.215;502.573,719.447;450.255,769.232;569.455,801.522;496.465,710.417;656.734,775.655;525.155,750.576;459.7,767.371;485.232,743.881;517.788,811.592;576.484,755.861;486.762,754.167;540.731,692.64;480.363,743.569;523.519,778.281;589.302,701.949;543.164,712.786;616.611,728.396;489.462,792.576;465.006,790.027;574.938,710.787;487.926,682.135;509.046,760.938;531.283,751.924;460.108,804.819;492.72,747.435;544.272,834.004;458.792,782.792;555.937,745.544;63.969,500.677;510.287,749.672;503.066,726.671;504.627,840.207;510.117,697.489;540.332,722.476;598.017,776.622;554.534,733.475;595.426,817.066;451.743,756.027;453.594,742.916;513.639,770.662;130.793,497.48;472.989,861.389;508.405,795.464;569.569,777.483;
30.788:462.539,832.62;559.45,859.782;465.711,819.284;532.797,822.183;556.543,784.371;456.217,796.727;502.761,720.698;451.154,771.607;571.382,803.176;496.528,712.933;658.909,776.966;526.429,752.76;460.379,769.819;485.554,746.384;517.942,814.127;576.89,758.368;486.949,756.7;541.101,695.152;480.689,746.075;525.091,780.276;590.525,704.175;543.805,715.244;617.531,730.763;489.776,795.097;465.751,792.455;575.689,713.213;487.95,684.675;509.177,763.474;532.404,754.208;460.481,807.332;493.006,749.959;544.977,836.443;459.581,785.207;556.906,747.892;62.525,502.767;511.442,751.934;504.28,730.248;504.792,842.741;511.236,699.77;541.008,724.924;600.271,777.794;555.039,735.964;596.132,819.506;452.176,758.529;453.673,745.455;514.598,773.014;129.35,499.57;472.694,863.911;509,797.934;570.751,779.731;
30.803:462.953,836.035;559.677,863.215;466.61,822.604;534.075,825.377;556.373,787.807;456.792,800.118;502.239,723.68;452.17,774.893;573.774,805.648;496.731,716.357;661.855,778.742;527.998,755.811;461.388,773.107;485.759,749.732;517.763,817.562;577.444,761.763;486.914,760.208;541.653,698.548;480.921,749.479;526.242,783.517;592.398,707.06;545.038,718.455;618.717,733.992;490.532,798.453;467.247,796.311;576.793,716.471;488.013,688.114;509.224,766.914;533.899,757.303;461.051,810.724;493.47,753.374;545.954,839.742;460.417,787.819;559.101,750.541;60.57,505.597;513.302,754.828;505.689,733.801;505.089,846.168;512.832,702.816;542.09,728.19;603.154,779.67;555.697,739.34;597.087,822.811;452.795,761.913;453.762,748.894;515.046,776.424;127.394,502.4;473.16,867.32;509.925,801.247;572.256,782.824;
30.815:463.319,838.924;559.87,866.12;467.358,825.418;535.207,828.059;556.91,790.668;457.292,802.986;501.956,726.577;452.632,777.768;575.799,807.74;496.55,719.263;664.348,780.245;529.249,758.428;462.265,775.884;486.221,752.629;517.404,820.452;577.956,764.629;486.823,763.118;542.044,701.433;481.331,752.288;526.859,786.362;594.037,709.467;546.168,721.138;619.99,736.61;490.709,801.359;468.734,798.966;577.81,719.2;488.243,691.017;509.876,769.752;535.116,759.948;461.556,813.591;493.784,756.269;546.8,842.528;461.273,790.463;560.657,753.002;58.915,507.992;514.908,757.256;506.675,736.54;505.39,849.064;514.138,705.419;543.083,730.927;605.594,781.258;556.275,742.194;597.896,825.607;453.372,764.767;453.939,751.8;516.182,779.105;125.739,504.795;474.646,869.824;510.444,804.111;573.489,785.462;
30.828:464.949,840.758;560.032,868.568;468.017,827.782;536.2,830.303;557.172,793.108;457.819,805.383;501.75,729.022;452.682,780.221;577.221,809.74;495.924,721.636;666.45,781.511;530.313,760.632;463.11,778.187;486.735,755.036;518.051,822.818;578.473,767.027;486.682,765.568;542.83,703.757;481.874,754.649;527.936,788.567;595.445,711.476;547.38,723.272;621.137,738.779;491.167,803.769;469.695,801.223;578.895,721.4;488.269,693.47;511.172,771.835;536.213,762.147;462.156,815.97;493.889,758.719;547.626,844.838;462.086,792.778;561.708,755.219;57.52,510.011;515.788,759.547;507.71,738.765;505.685,851.5;515.293,707.583;543.973,733.213;607.728,782.469;556.802,744.59;598.578,827.964;454.003,767.138;453.856,754.252;516.761,781.49;124.345,506.814;476.701,871.163;510.688,806.553;574.485,787.704;
30.841:466.569,842.829;560.206,871.192;468.749,830.307;537.21,832.731;557.115,795.737;458.395,807.949;501.509,731.641;452.389,782.835;579.329,811.313;495.135,724.144;668.702,782.869;531.467,762.991;464.015,780.657;487.269,757.606;519.382,825.086;578.938,769.616;486.269,768.165;543.617,706.266;482.428,757.21;529.308,790.811;596.977,713.614;548.645,725.577;622.418,741.076;491.469,806.382;471.32,803.301;580.25,723.654;488.456,696.093;512.201,774.255;537.329,764.527;462.869,818.501;494.143,761.339;548.486,847.323;463.016,795.229;563.073,757.467;56.025,512.174;516.119,762.155;508.409,741.3;505.64,854.13;516.473,709.934;545.346,735.456;609.667,784.246;557.426,747.145;599.308,830.491;454.597,769.7;453.902,756.882;517.987,783.816;122.85,508.977;478.556,873.028;511.241,809.124;575.416,790.163;
30.854:468.058,844.782;559.763,873.607;469.512,832.641;538.192,834.982;557.698,798.123;458.905,810.351;501.316,734.089;451.845,785.229;581.543,812.373;494.188,726.41;670.805,784.137;532.437,765.241;464.846,782.967;487.761,759.987;520.914,827.005;579.549,771.994;486.715,770.58;544.556,708.535;482.921,759.552;531.192,792.386;598.474,715.56;549.955,727.654;623.588,743.235;492.105,808.753;472.831,805.236;581.773,725.58;488.753,698.531;513.287,776.457;538.249,766.795;463.544,820.862;494.493,763.772;549.256,849.655;464.082,797.441;564.176,759.661;54.629,514.195;516.678,764.547;509.024,743.677;505.743,856.583;517.565,712.133;546.239,737.743;611.413,785.973;558.062,749.517;599.99,832.85;455.188,772.083;454.112,759.328;519.334,785.869;121.454,510.997;480.119,874.921;511.565,811.558;575.95,792.56;
30.869:469.554,847.022;559.397,876.272;470.494,835.121;539.354,837.408;557.96,800.8;459.522,812.969;501.04,736.765;452.888,787.709;583.449,814.272;493.933,729.088;673.109,785.526;533.683,767.568;465.829,785.471;488.264,762.61;522.348,829.281;580.065,774.634;487.379,773.187;545.508,711.051;483.479,762.109;533.092,794.29;600.099,717.704;551.449,729.891;624.797,745.638;492.602,811.397;474.498,807.348;582.932,728.008;489.012,701.208;514.178,778.995;539.319,769.27;464.274,823.452;494.803,766.434;550.107,852.207;465.368,799.804;565.571,761.961;53.1,516.408;517.065,767.209;509.641,746.296;505.978,859.263;518.806,714.52;547.738,739.977;613.226,787.96;558.673,752.137;600.738,835.434;455.955,774.661;454.476,761.993;520.222,788.409;119.925,513.211;481.727,877.078;512.21,814.17;576.528,795.187;
30.886:471.048,849.645;559.12,879.271;471.703,837.854;540.023,840.344;557.375,803.754;459.719,815.974;500.385,739.704;454.121,790.456;585.364,816.596;493.897,732.099;675.688,787.08;534.955,770.29;466.986,788.252;488.864,765.543;523.972,831.818;580.646,777.589;488.253,776.069;546.489,713.899;484.152,764.953;534.461,796.972;601.878,720.134;553.426,732.163;626.038,748.382;492.933,814.39;476.358,809.716;584.354,730.662;489.301,704.206;515.665,781.614;540.716,771.948;465.078,826.354;495.195,769.421;551.149,855.032;466.881,802.408;567.613,764.174;51.388,518.886;517.748,770.142;509.775,749.305;506.24,862.263;520.274,717.149;549.399,742.49;614.556,790.662;559.386,755.062;601.574,838.327;456.899,777.521;455.002,764.959;521.602,791.085;118.213,515.688;483.323,879.632;513.341,816.961;577.06,798.152;
30.899:472.505,852.796;558.802,882.714;473.111,840.997;540.689,843.737;556.453,807.087;460.262,819.389;499.992,743.14;455.447,793.65;586.552,819.844;494.596,735.486;678.649,788.865;536.213,773.511;468.38,791.416;489.578,768.905;525.75,834.783;581.364,780.971;489.694,779.212;547.689,717.141;484.97,768.178;536.256,799.928;603.875,722.957;555.786,734.69;627.486,751.522;493.682,817.766;478.559,812.383;586.396,733.453;489.926,707.607;516.606,784.941;542.131,775.103;466.072,829.666;495.744,772.838;552.454,858.234;468.744,805.321;568.905,767.382;49.423,521.73;518.27,773.56;509.615,752.759;506.618,865.7;522.408,719.87;551.271,745.396;615.992,793.807;560.188,758.426;602.535,841.649;458.155,780.743;455.758,768.333;523.592,793.913;116.247,518.533;484.896,882.711;514.801,820.095;577.438,801.589;
30.911:473.543,855.105;558.569,885.236;474.148,843.307;541.113,846.234;555.519,809.44;460.772,821.869;500.308,745.673;456.537,795.936;587.253,822.277;495.265,737.889;680.818,790.173;537.468,775.695;469.175,793.82;490.18,771.352;526.956,837.01;581.928,783.44;490.335,781.662;548.58,719.512;485.515,770.556;537.874,801.876;605.284,725.061;557.457,736.593;628.463,753.858;494.067,820.269;480.23,814.285;586.954,735.923;490.396,710.095;518.06,787.015;543.188,777.408;466.9,832.059;496.094,775.343;554.077,860.178;470.389,807.246;570.713,769.154;47.983,523.814;518.622,776.068;509.486,755.288;506.552,868.231;523.691,722.054;552.296,747.712;617.799,795.582;560.692,760.908;603.238,844.081;459.185,783.056;456.301,770.806;524.188,796.374;114.808,520.617;485.742,885.098;515.906,822.374;577.496,804.12;
30.924:474.454,857.292;558.351,887.595;475.097,845.478;541.478,848.575;554.805,811.7;461.245,824.191;501.096,748.495;457.469,798.114;587.258,824.646;495.597,739.669;682.847,791.396;538.28,777.925;469.978,796.049;490.853,773.607;528.209,839.021;582.563,785.723;491.355,783.825;549.374,721.744;486.168,772.77;538.616,804.126;606.679,726.975;558.988,738.401;629.383,756.041;494.691,822.555;481.868,815.997;586.929,738.292;490.805,712.429;519.462,789.098;544.108,779.584;467.312,834.392;496.429,777.688;555.278,862.22;471.861,809.103;572.699,770.447;46.637,525.763;519.077,778.231;509.633,757.652;506.591,870.6;525.247,723.84;553.481,749.763;619.315,797.402;561.022,763.254;603.896,846.357;460.271,785.162;456.91,773.096;525.604,798.274;113.461,522.566;486.364,887.384;516.86,824.543;577.583,806.488;
30.941:475.386,859.662;558.117,890.131;476.115,847.812;541.883,851.089;554.474,814.224;461.744,826.688;502.023,751;458.545,800.422;587.296,827.192;496.208,742.012;685.028,792.71;539.322,780.237;470.885,798.428;491.697,775.971;529.564,841.177;583.353,788.144;492.365,786.198;550.306,724.114;487.035,775.051;538.756,806.669;608.143,729.059;560.288,740.591;630.428,758.364;495.118,825.065;483.527,817.93;587.447,740.785;491.251,714.936;521.171,791.14;544.89,782.003;467.849,836.881;497.014,780.14;556.07,864.64;473.391,811.138;574.799,771.887;45.189,527.858;519.095,780.647;509.679,760.198;506.682,873.145;526.806,725.853;554.711,751.993;620.572,799.617;561.662,765.718;604.604,848.804;461.589,787.341;457.659,775.53;526.661,800.591;112.014,524.661;486.947,889.863;517.434,827.023;577.741,809.029;
30.954:476.727,862.822;557.802,893.548;477.455,850.972;542.305,854.495;553.592,817.541;462.385,830.059;503.21,754.22;459.949,803.553;586.884,830.6;497.215,745.293;687.967,794.482;540.713,783.332;472.326,801.543;492.96,779.179;531.384,844.086;584.724,791.29;493.672,789.37;551.379,727.374;488.472,777.981;539.525,810.014;610.08,731.893;561.31,743.867;631.896,761.466;496.368,828.262;485.269,820.886;587.938,744.182;491.835,718.318;523.631,793.83;546.092,785.229;468.675,840.212;498.17,783.379;557.057,867.927;475.435,813.895;577.527,773.969;43.238,530.682;520.427,783.476;510.649,763.491;506.841,876.573;528.598,728.781;556.332,755.018;621.924,802.771;561.758,769.149;605.557,852.1;463.557,790.152;458.936,778.715;528.631,803.436;110.063,527.485;487.716,893.208;518.241,830.359;577.998,812.452;
30.967:477.732,865.299;557.556,896.21;478.5,853.432;542.581,857.154;553.358,820.204;462.944,832.674;504.283,756.669;460.611,806.143;586.362,833.222;498.105,747.814;690.257,795.862;541.689,785.766;473.149,804.087;494.328,781.473;532.718,846.403;586.449,793.332;494.35,791.956;552.353,729.863;489.729,780.187;539.499,812.687;611.542,734.131;562.132,746.411;632.824,763.973;497.133,830.823;487.048,822.882;588.88,746.684;492.253,720.958;525.442,795.796;547.036,787.72;469.383,842.79;499.379,785.813;557.364,870.583;477.118,815.972;579.553,775.714;41.719,532.881;522.165,785.507;511.677,765.958;506.96,879.244;530.102,730.991;557.088,757.582;623.75,804.724;562.275,771.772;606.3,854.669;465.112,792.327;459.869,781.22;529.182,806.052;108.543,529.684;488.262,895.825;519.029,832.914;578.227,815.115;
30.98:478.785,867.716;557.313,898.836;479.53,855.86;543.642,859.568;553.567,822.833;463.113,835.305;505.465,759.026;460.893,808.765;586.157,835.851;499.047,750.277;692.515,797.224;542.626,788.119;474.207,806.503;495.438,783.746;534.287,848.523;588.554,794.921;495.492,794.333;553.512,732.232;490.936,782.377;540.538,815.111;613.035,736.304;562.978,748.909;633.967,766.35;497.671,833.405;488.456,825.111;590.168,748.985;492.688,723.559;527.245,797.873;547.926,790.2;470.194,845.3;500.727,788.129;557.209,873.216;478.724,818.064;581.013,777.909;40.22,535.051;523.807,787.423;512.893,768.298;507.089,881.878;531.52,733.214;558.034,760.044;625.453,806.737;562.843,774.347;607.032,857.202;466.691,794.439;460.473,783.787;529.308,808.686;107.044,531.854;488.717,898.422;519.869,835.414;578.55,817.733;
30.994:479.737,869.966;557.089,901.268;480.488,858.107;544.501,861.855;553.365,825.268;463.482,837.72;506.738,761.111;461.101,811.199;585.79,838.266;500.064,752.498;694.607,798.485;543.358,790.437;475.395,808.637;496.915,785.833;535.754,850.475;589.887,796.968;496.401,796.6;554.483,734.473;491.586,784.012;542.15,816.946;614.446,738.298;563.639,751.26;634.855,768.625;497.996,835.826;489.915,827.071;591.636,750.937;493.108,725.966;528.783,799.782;548.769,792.502;471.028,847.595;502.523,790.419;556.854,875.632;480.293,819.936;581.95,780.165;38.831,537.06;525.335,789.318;513.981,770.485;506.729,884.294;532.622,735.394;559.007,762.284;627.125,808.517;563.418,776.721;607.711,859.548;468.203,796.357;461.224,786.112;529.877,811.062;105.656,533.863;490.345,900.243;520.574,837.752;578.649,820.173;
31.015:481.101,872.614;556.815,904.235;481.639,860.855;545.527,864.652;552.911,828.212;464.144,840.625;508.663,763.385;460.998,814.177;586.736,841.091;501.853,754.88;697.159,800.023;544.272,793.237;476.897,811.21;498.739,788.259;537.434,852.936;591.209,799.638;497.248,799.496;555.618,737.228;493.452,786.116;543.534,819.584;616.151,740.741;564.623,754.072;635.856,771.431;498.789,838.698;491.868,829.32;593.283,753.42;493.62,728.9;530.636,802.115;549.187,795.377;472.156,850.353;504.523,792.753;556.348,878.568;482.163,822.255;582.971,782.964;37.138,539.512;526.674,791.979;515.804,772.842;507.309,887.216;534.153,737.95;560.05,765.075;629.103,810.745;564.24,779.585;608.538,862.41;470.087,798.666;461.799,789.035;531.568,813.515;103.962,536.314;493.071,901.445;521.521,840.577;578.822,823.147;
31.03:483.001,876.328;556.432,908.381;483.305,864.662;546.281,868.747;551.68,832.17;464.471,844.776;511.256,766.643;461.16,818.338;588.673,844.777;504.419,758.16;700.725,802.172;545.501,796.923;479.014,814.795;501.162,791.587;539.527,856.536;592.928,803.43;498.604,803.433;557.479,740.953;496.234,789.146;545.206,823.326;618.491,744.186;565.839,758.055;637.467,775.271;499.963,842.693;493.982,832.908;595.484,756.954;494.36,732.998;533.251,805.355;549.956,799.469;473.804,854.177;507.147,796.034;555.728,882.686;484.594,825.636;584.245,786.928;34.771,542.937;528.787,795.568;517.574,776.611;510.345,890.066;536.277,741.531;561.7,768.899;632.296,813.418;564.403,783.745;609.695,866.411;472.666,801.935;462.937,793.041;533.151,817.366;101.595,539.74;496.619,903.624;522.77,844.549;579.589,827.24;
31.045:484.301,878.962;556.162,911.306;484.705,867.244;546.552,871.672;551.059,835.051;466.445,846.952;513.109,768.922;461.032,821.272;590.385,847.164;506.18,760.51;703.241,803.689;546.098,799.588;480.522,817.316;502.921,793.905;540.471,859.318;593.929,806.192;499.606,806.195;558.689,743.629;497.897,791.516;546.802,825.421;620.116,746.633;566.738,760.851;638.596,777.983;500.924,845.468;495.7,835.29;596.997,759.472;494.861,735.892;535.106,807.633;550.522,802.312;474.912,856.897;508.99,798.332;555.984,885.612;486.431,827.928;585.399,789.63;33.101,545.354;529.712,798.356;519.328,778.967;511.772,892.634;537.588,744.16;562.534,771.715;633.628,816.036;565.334,786.531;610.301,869.285;474.224,804.425;463.873,795.825;534.828,819.778;99.926,542.157;498.864,905.518;523.784,847.306;579.5,830.176;
31.06:485.546,881.728;555.883,914.326;486.096,869.939;545.805,874.612;550.503,838.176;468.17,849.446;515.029,771.27;461.053,824.305;592.216,849.581;507.752,763.104;705.838,805.255;546.759,802.344;482.294,819.777;504.747,796.288;542.376,861.677;595.275,808.909;500.939,808.919;559.696,746.49;499.674,793.904;547.336,828.21;621.732,749.199;567.917,763.645;639.731,780.795;501.839,848.36;497.656,837.608;598.468,762.124;495.562,738.843;536.611,810.266;550.922,805.29;476.135,859.672;510.951,800.699;556.379,888.619;488.293,830.322;586.51,792.451;31.377,547.849;530.775,801.196;520.571,781.733;512.979,895.416;539.2,746.728;563.543,774.575;635.176,818.645;566.283,789.412;610.657,872.297;475.509,807.172;464.858,798.693;535.628,822.703;98.202,544.652;500.897,907.769;524.768,850.175;579.823,833.192;
31.072:486.891,884.406;556.075,917.317;487.39,872.643;544.81,877.438;550.388,841.423;469.315,852.216;516.893,773.617;461.222,827.297;594.506,851.515;509.589,765.473;708.405,806.802;547.306,805.187;484.182,822.105;506.552,798.678;543.933,864.238;596.44,811.671;502.031,811.71;560.694,749.316;501.425,796.257;547.872,830.895;623.422,751.674;569.424,766.236;640.885,783.561;502.544,851.273;499.352,840.079;600.128,764.62;496.172,741.777;538.254,812.772;551.533,808.276;477.264,862.449;512.987,802.942;556.762,891.591;490.14,832.682;587.714,795.196;29.674,550.315;531.728,804.037;522.327,784.162;513.49,898.369;540.686,749.331;564.538,777.402;635.933,821.544;567.388,792.197;611.754,875.086;476.946,809.802;465.863,801.517;537.099,825.314;96.498,547.118;502.62,910.221;525.843,852.972;579.896,836.188;
31.088:487.877,886.618;556.579,919.686;488.458,874.816;543.872,879.671;550.714,843.823;470.189,854.474;518.416,775.5;461.13,829.717;596.542,852.826;510.961,767.467;710.479,808.052;547.579,807.553;485.92,823.791;508.015,800.614;545.341,866.209;597.919,813.588;502.759,814.019;561.79,751.476;502.724,798.228;549.078,832.995;624.884,753.605;570.946,768.119;641.756,785.82;503.171,853.612;500.929,841.917;601.332,766.721;496.692,744.143;539.349,814.932;551.813,810.674;478.231,864.669;514.604,804.777;557.189,893.975;491.541,834.657;589.144,797.151;28.297,552.307;532.73,806.242;523.236,786.406;513.399,900.789;541.706,751.528;565.344,779.686;636.879,823.774;568.598,794.295;612.559,877.37;477.996,811.984;466.607,803.821;538.135,827.503;95.122,549.11;503.786,912.344;526.685,855.243;580.322,838.572;
31.102:488.694,889.734;557.25,922.836;489.787,877.75;542.87,882.733;552.012,846.771;471.316,857.492;520.31,778.105;461.354,832.93;598.06,855.667;513.04,769.928;713.238,809.715;548.54,810.547;488.279,825.985;509.592,803.354;546.932,869.009;599.851,816.166;503.957,817.009;563.174,754.384;504.49,800.857;551.087,835.513;626.806,756.19;572.849,770.719;642.95,788.812;504.073,856.704;502.354,844.805;602.844,769.565;497.37,747.292;541.115,817.627;552.594,813.85;479.396,867.672;516.537,807.359;558.274,897.008;493.377,837.304;591.149,799.672;26.466,554.958;534.98,808.548;524.576,789.336;512.775,903.95;543.384,754.277;566.455,782.709;638.103,826.753;569.834,797.27;613.593,880.42;479.664,814.74;467.699,806.852;540.331,829.859;93.291,551.76;504.976,915.337;527.945,858.207;581.086,841.701;
31.114:489.428,892.321;557.809,925.467;490.903,880.197;541.891,885.237;553.149,849.208;472.137,860.052;521.404,780.562;462.868,835.153;598.942,858.208;514.555,772.15;715.541,811.103;549.041,813.167;490.201,827.866;510.969,805.675;548.623,871.1;601.44,818.335;504.746,819.58;564.258,756.845;505.89,802.883;552.66,837.694;628.397,758.358;574.122,773.087;644.001,791.287;505.212,859.14;504.07,846.876;604.342,771.798;498.033,749.898;542.248,820.065;553.103,816.477;480.416,870.16;518.07,809.584;560.019,899.054;494.672,839.661;592.794,801.799;24.937,557.17;537.082,810.225;525.971,791.635;512.26,906.589;544.662,756.643;567.648,785.119;639.084,829.257;571.472,799.403;614.524,882.943;480.75,817.2;468.493,809.421;542.337,831.651;91.762,553.973;505.791,917.899;528.574,860.822;582.411,844.041;
31.128:490.245,894.633;558.32,927.865;491.961,882.409;541.658,887.678;554.251,851.48;472.871,862.392;522.155,782.896;464.253,837.177;599.972,860.433;516.181,773.985;717.641,812.369;549.514,815.469;491.997,829.536;512.48,807.769;550.025,873.112;602.9,820.306;505.609,821.876;565.531,758.941;506.708,805.041;554.195,839.544;630.114,760.109;575.45,775.148;644.975,793.538;506.4,861.286;505.318,848.987;605.009,774.158;498.616,752.28;543.291,822.276;553.534,818.894;481.401,872.406;519.653,811.457;561.462,901.037;495.612,841.926;594.283,803.747;23.543,559.188;538.745,812.027;526.951,793.882;512.281,909.041;545.955,758.727;568.558,787.396;640.01,831.528;572.423,801.663;615.404,885.232;481.991,819.315;469.12,811.792;544.218,833.223;90.368,555.99;506.571,920.224;528.846,863.259;582.952,846.433;
31.141:491.171,897.201;558.888,930.535;493.162,884.861;542.18,890.358;555.65,853.851;473.656,865.007;523.183,785.446;465.356,839.674;601.973,862.289;517.75,776.195;719.979,813.779;550.26,817.832;493.908,831.485;513.95,810.064;551.253,875.55;604.527,822.498;506.353,824.502;566.854,761.329;508.522,807.016;555.155,842.034;631.88,762.191;576.93,777.443;646.165,795.995;508.031,863.474;506.604,851.395;605.645,776.813;499.206,754.945;544.381,824.675;554.747,821.565;482.441,874.93;521.271,813.698;562.962,903.318;497.095,844.218;595.916,805.935;21.992,561.434;539.908,814.497;528.303,796.254;511.926,911.748;547.284,761.112;569.771,789.842;641.086,834.037;573.819,804.009;616.4,887.774;483.053,821.83;469.878,814.414;546.143,835.179;88.816,558.236;507.429,922.816;529.962,865.75;584.027,848.942;
31.16:492.015,899.805;559.458,933.213;494.352,887.327;543.264,892.872;557.464,855.901;474.45,867.627;524.331,787.931;466.415,842.199;604.495,863.357;519.535,778.27;722.324,815.192;551.007,820.43;495.942,833.317;515.359,812.356;553.066,877.602;606.201,824.664;507.273,827.081;568.012,763.81;510.004,809.273;556.94,844.11;633.534,764.372;577.93,779.991;646.842,798.648;510.153,865.204;508.43,853.435;606.192,779.496;499.931,757.585;545.272,827.124;555.443,824.213;483.617,877.403;523.016,815.808;564.713,905.422;498.362,846.645;597.701,808.011;20.435,563.686;541.672,816.59;529.652,798.636;511.557,914.339;548.713,763.447;570.782,792.386;642.286,836.498;574.895,806.527;617.439,890.307;484.369,824.231;470.795,816.994;547.983,837.215;87.26,560.489;508.24,925.52;531.353,868.108;585.314,851.359;
31.178:493.219,903.424;560.251,936.943;496.089,890.721;544.989,896.272;559.935,858.805;475.053,871.392;525.867,791.421;467.837,845.736;607.899,865.074;521.858,781.295;725.589,817.161;551.92,824.105;498.807,835.834;517.635,815.435;555.731,880.329;609.27,826.927;508.79,830.579;569.481,767.329;512.468,812.155;559.239,847.211;636.164,767.132;578.96,783.662;648.246,802.193;513.249,867.43;510.657,856.53;607.071,783.206;500.839,761.288;545.842,830.558;557.59,827.364;485.249,880.849;525.461,818.734;567.059,908.428;500.55,849.768;599.705,811.255;18.268,566.823;543.435,819.971;531.487,801.979;511.727,918.034;550.555,766.786;572.148,795.946;643.744,840.021;576.995,809.709;618.921,893.82;485.772,827.776;472.245,820.521;550.97,840.017;85.093,563.626;509.531,929.216;532.987,871.553;586.925,854.815;
31.192:494.489,906.768;560.996,940.442;497.722,893.904;546.854,899.326;562.173,861.597;477.692,873.807;527.43,794.639;469.242,849.027;610.774,867.204;523.964,784.187;728.653,819.008;553.482,827.324;501.606,838.063;519.433,818.477;558.809,882.153;612.321,828.796;509.891,833.983;571.31,770.404;514.504,815.083;561.328,850.334;638.508,769.836;579.675,787.168;649.599,805.505;515.872,869.883;512.277,859.658;607.747,786.719;501.865,764.716;546.819,833.542;559.62,830.31;486.785,884.08;527.716,821.512;569.161,911.323;502.717,852.615;601.403,814.404;16.234,569.767;544.409,823.414;533.236,805.1;512.19,921.524;552.027,770.047;573.275,799.342;645.245,843.269;578.735,812.835;620.46,897.05;487.436,830.944;473.519,823.864;553.977,842.166;83.059,566.57;510.264,932.776;534.923,874.563;588.821,857.85;
31.205:495.537,909.255;561.558,943.081;498.987,896.288;547.921,901.803;563.752,863.788;479.457,875.848;528.751,796.992;470.303,851.508;612.716,869.077;525.501,786.405;730.964,820.401;554.349,829.879;503.739,839.711;520.934,820.751;561.053,883.651;614.757,829.955;510.765,836.536;572.567,772.791;515.863,817.309;562.238,852.878;640.117,772.002;579.822,789.862;650.639,807.995;517.088,872.292;514.133,861.616;608.393,789.339;502.539,767.329;547.513,836.149;561.126,832.549;487.922,886.527;529.365,823.647;570.686,913.549;504.71,854.434;602.715,816.762;14.701,571.987;544.832,826.079;534.552,807.456;512.698,923.981;553.42,772.357;574.027,801.933;646.412,845.701;580.219,815.089;622.118,899.178;488.302,833.499;474.594,826.339;555.48,844.351;81.525,568.789;512.36,934.693;536.375,876.836;590.962,859.491;
31.218:497.757,910.708;562.11,945.677;500.273,898.608;549.176,904.142;565.01,866.124;480.753,878.164;530.059,799.301;471.429,853.911;614.731,870.803;526.951,788.627;733.237,821.77;555.096,832.425;505.587,841.384;522.324,823.039;563.196,885.216;617.314,830.664;511.957,838.932;573.763,775.16;517.056,819.625;563.988,854.872;641.899,773.968;580.677,792.374;651.388,810.54;517.848,874.834;515.641,863.799;608.985,791.925;503.312,769.867;547.829,838.794;562.593,834.76;489.077,888.916;530.805,825.876;572.21,915.721;506.57,856.326;603.927,819.122;13.192,574.17;545.198,828.696;536.023,809.664;513.994,926.132;554.696,774.684;574.992,804.405;647.557,848.095;581.658,817.318;623.446,901.475;489.438,835.897;475.83,828.686;557.616,845.926;80.017,570.972;514.62,935.786;537.893,879.013;592.955,861.243;
