38.277:570.504,867.8;520.583,818.764;526.067,890.439;538.038,672.262;569.913,811.042;484.571,882.056;534.259,788.016;504.499,801.137;545.786,866.823;497.877,856.414;465.641,844.758;517.405,774.624;521.459,880.255;570.564,749.88;600.755,765.533;524.421,849.15;600.8,832.98;538.483,828.046;506.453,923.406;477.364,818.891;549.785,891.244;557.442,835.832;475.555,866.366;538.304,936.623;563.677,792.599;495.967,869.88;569.239,893.588;488.934,844.829;563.18,782.049;601.644,869.809;583.694,901.897;487.62,809.792;598.843,813.722;517.249,826.521;476.202,854.345;528.111,867.308;590.619,793.368;583.103,838.242;631.81,771.324;537.324,908.056;507.776,907.409;530.417,851.311;511.049,821.132;535.068,762.938;545.368,855.221;561.353,856.325;475.694,831.817;474.036,803.541;488.365,892.731;540.368,813.448;
38.292:571.043,871.425;522.721,821.741;527.075,893.963;537.711,675.913;571.967,814.078;485.485,885.606;535.827,791.329;507.51,803.228;546.759,870.357;499.628,859.634;466.306,848.363;520.482,776.616;522.76,883.682;571.563,753.407;603.552,767.901;526.336,852.276;602.049,836.427;539.386,831.599;509.28,925.74;479.453,821.902;552.326,893.885;559.408,838.926;477.412,869.526;540.047,939.847;565.751,795.766;497.655,873.134;570.126,897.145;491.148,847.751;563.342,785.573;603.156,873.148;585.044,905.304;490.485,812.078;601.46,816.289;518.89,829.827;477.021,857.917;529.146,870.824;592.646,796.422;584.756,841.513;634.165,774.132;538.888,911.372;508.885,910.902;532.566,854.28;512.994,824.181;537.07,766.009;547.409,858.266;561.875,859.953;477.204,835.157;475.81,806.748;489.29,896.278;543.045,815.951;
38.306:572.189,874.143;524.616,824.002;527.881,896.8;537.586,678.86;573.255,816.732;486.208,888.466;537.254,793.911;510.003,804.804;547.79,873.121;500.615,862.414;468.463,850.375;522.553,778.716;523.497,886.538;572.007,756.323;605.5,770.116;527.625,854.929;603.021,839.211;540.911,834.124;510.893,928.209;481.043,824.387;553.76,896.463;561.591,840.91;478.673,872.193;541.355,942.491;567.896,798.113;499.201,875.646;570.809,900.014;492.709,850.254;563.565,788.206;604.323,875.857;586.207,908.015;492.872,813.811;603.549,818.372;520.405,833.488;477.596,860.811;530.184,873.586;594.053,799.015;586.088,844.145;636.046,776.404;539.612,914.231;509.256,913.829;534.28,856.682;513.807,825.913;538.778,768.414;549.44,860.404;562.741,862.773;478.648,837.729;477.367,809.254;490.061,899.125;545.095,818.073;
38.319:573.094,876.851;526.517,826.132;528.57,899.571;537.611,681.715;574.167,819.437;486.869,891.244;538.806,796.307;512.305,806.493;548.591,875.861;501.151,865.218;469.99,852.787;524.613,780.693;524.425,889.238;572.979,759.008;607.754,771.868;529.188,857.318;603.932,841.917;542.659,836.381;512.354,930.663;482.591,826.786;555.361,898.827;563.417,843.105;479.914,874.764;542.572,945.074;569.584,800.416;500.587,878.142;571.596,902.759;494.507,852.471;563.832,791.048;605.441,878.484;587.32,910.645;495.065,815.639;605.574,820.384;521.221,836.662;478.412,863.546;531.208,876.25;595.404,801.53;587.394,846.684;637.856,778.613;540.465,916.956;509.748,916.641;535.978,858.976;515.129,827.941;540.708,770.518;551.239,862.621;564.083,865.293;480.354,840.018;478.933,811.641;490.798,901.883;546.918,820.269;
38.337:574.079,879.344;528.367,828.071;529.381,902.126;537.594,684.395;575.284,821.874;487.474,893.855;540.402,798.461;514.536,807.978;549.571,878.356;501.998,867.761;471.411,855.06;526.536,782.559;524.993,891.858;574.111,761.437;609.455,773.94;530.617,859.586;604.935,844.403;544.852,837.922;513.708,932.976;484.109,828.995;556.763,901.111;565.147,845.152;481.108,877.163;543.25,947.667;571.454,802.335;501.409,880.693;572.106,905.39;496.045,854.667;564.255,793.695;606.459,880.964;588.324,913.13;497.365,817.015;607.476,822.273;522.047,839.211;478.787,866.2;531.936,878.83;596.6,803.929;588.647,849.053;639.54,780.697;540.924,919.597;509.787,919.321;537.633,861.085;517.078,829.781;542.304,772.671;552.681,864.881;565.265,867.698;481.943,842.177;480.741,813.619;493.005,903.404;548.497,822.435;
38.351:574.786,882.779;530.077,831.133;530.043,905.569;537.727,687.899;576.495,825.164;488.249,897.274;542.01,801.577;517.369,810.046;550.563,881.719;502.706,871.195;473.284,858.024;529.237,784.797;525.895,895.246;576.056,764.355;611.53,776.767;531.942,862.832;606.172,847.684;547.815,839.798;515.418,936.037;486.19,831.817;558.8,903.966;567.416,847.825;482.64,880.318;544.919,950.751;573.651,805.068;502.797,883.914;572.894,908.807;497.818,857.692;564.49,797.194;607.774,884.214;589.641,916.38;500.001,819.328;609.798,824.901;523.325,842.502;479.497,869.634;533.131,882.127;598.173,807.063;590.635,851.942;641.714,783.449;542.287,922.827;509.408,922.807;539.776,863.861;518.86,832.775;544.631,775.294;555.195,867.324;566.699,870.898;484.039,844.988;482.96,816.334;495.111,906.208;549.525,825.788;
38.366:575.897,885.461;531.352,833.741;531.121,908.265;537.797,690.802;577.354,827.938;490.165,899.456;543.614,803.997;519.685,811.796;551.623,884.422;503.862,873.859;474.302,860.743;531.646,786.417;526.907,897.967;577.848,766.64;613.158,779.17;533.457,865.309;607.172,850.409;550.471,840.969;516.783,938.599;487.978,834.104;560.658,906.196;569.352,849.989;483.988,882.889;546.225,953.344;575.959,806.83;504.117,886.499;574.017,911.484;499.833,859.781;565.744,799.812;608.899,886.89;590.727,919.072;502.473,820.85;611.638,827.146;523.967,845.333;480.378,872.401;534.436,884.72;599.179,809.786;592.162,854.411;643.461,785.768;542.932,925.658;508.823,925.651;541.179,866.402;520.686,835.031;546.388,777.605;557.469,869.06;567.734,873.604;485.812,847.287;484.803,818.578;496.703,908.636;550.547,828.505;
38.38:576.566,888.293;533.191,835.998;531.825,911.089;537.953,693.708;578.885,830.413;491.781,901.876;545.416,806.282;522.233,813.203;552.367,887.235;505.518,876.252;475.501,863.395;534.462,787.151;527.548,900.807;579.746,768.846;614.748,781.608;534.699,867.941;608.182,853.139;552.477,843.078;517.544,941.408;489.714,836.441;561.302,909.034;570.926,852.437;485.352,885.46;547.518,955.951;577.815,809.072;505.809,888.867;574.621,914.331;502.105,861.601;567.858,801.813;609.931,889.612;591.77,921.789;504.522,822.917;613.823,829.069;524.396,848.212;481.473,875.097;535.255,887.513;600.029,812.569;593.132,857.155;645.195,788.105;544.027,928.354;508.448,928.537;542.103,869.162;522.231,837.498;548.343,779.762;559.742,870.702;569.35,876.066;487.337,849.766;486.61,820.859;498.052,911.214;552.051,830.997;
38.393:577.63,890.793;534.325,838.466;532.641,913.68;538.066,696.422;580.176,832.804;492.747,904.416;546.873,808.575;524.31,814.954;553.247,889.805;507.184,878.398;476.805,865.778;536.93,788.287;528.318,903.412;581.331,771.052;616.246,783.874;535.798,870.426;609.052,855.713;553.724,845.492;519.846,942.85;491.37,838.595;561.83,911.699;572.718,854.479;486.656,887.843;548.666,958.413;579.966,810.731;507.561,890.944;575.272,916.969;504.191,863.341;569.907,803.596;610.801,892.185;592.919,924.251;506.793,824.409;615.694,831.038;524.83,850.894;482.209,877.712;536.22,890.052;600.541,815.237;594.253,859.63;647.156,789.985;544.495,931.031;510.261,930.56;543.102,871.688;524.336,839.215;550.043,781.88;561.931,872.101;570.267,878.725;489.019,851.899;488.704,822.59;499.304,913.625;552.75,833.622;
38.412:578.532,893.425;536.198,840.524;533.243,916.397;538.31,699.194;581.949,834.947;495.135,905.844;548.612,810.747;526.573,816.572;553.915,892.507;509.074,880.44;478.204,868.184;539.512,789.325;529.408,905.972;582.984,773.29;617.855,786.144;536.947,872.96;610.053,858.309;555.333,847.762;522.608,943.193;493.304,840.595;562.899,914.268;574.46,856.649;487.905,890.33;549.355,961.109;581.766,812.853;509.324,893.097;575.911,919.677;506.093,865.372;572.234,805.122;611.623,894.844;593.791,926.893;508.764,826.372;617.556,833.106;525.314,853.634;483.196,880.314;537.624,892.455;600.984,817.984;595.45,862.142;648.627,792.347;545.662,933.557;512.972,931.187;544.103,874.285;526.335,841.151;552.054,783.803;564.188,873.636;571.677,881.179;490.299,854.37;491.173,823.874;500.656,916.057;552.86,836.402;
38.428:580.031,896.85;537.938,843.833;535.426,919.431;538.626,702.919;584.249,837.895;498.229,907.942;550.649,813.881;529.807,818.447;555.172,896.027;511.705,883.095;480.109,871.4;542.898,790.907;531.409,909.129;585.382,776.158;619.425,789.537;538.617,876.304;611.308,861.83;557.743,850.62;526.247,944.044;495.784,843.392;564.081,917.815;576.847,859.526;489.7,893.608;551.111,964.409;584.428,815.477;511.391,896.212;576.93,923.274;508.784,867.966;575.155,807.455;612.62,898.447;595.093,930.397;511.863,828.464;619.956,835.972;526.476,857.187;484.101,883.941;539.242,895.824;601.187,821.717;597.13,865.481;650.475,795.596;546.631,937.167;516.538,932.307;545.425,877.781;528.34,844.306;554.709,786.436;566.811,875.656;573.324,884.927;492.537,857.364;494.666,825.206;501.924,919.574;552.729,840.138;
38.443:581.131,899.844;539.445,846.644;537.932,921.405;538.887,706.098;585.961,840.587;500.464,910.218;552.519,816.466;532.284,820.458;556.025,899.101;514.107,885.195;481.887,874.049;545.841,792.14;532.976,911.909;587.051,778.877;620.886,792.373;540.498,878.881;612.453,864.808;560.456,852.299;528.885,945.84;498.172,845.507;564.607,920.961;578.896,861.971;491.219,896.414;552.54,967.262;586.216,818.119;513.433,898.663;577.831,926.334;511.106,870.154;578.035,808.828;613.402,901.54;596.234,933.376;513.982,830.848;622.011,838.412;527.278,860.275;485.201,886.936;541.122,898.402;601.766,824.854;598.943,868.106;652.058,798.366;546.981,940.338;519.495,933.504;546.692,880.709;530.567,846.591;556.87,788.782;569.308,877.642;574.293,887.967;494.471,859.901;497.794,825.831;504.76,921.034;553.087,843.308;
38.459:581.877,902.63;540.962,849.097;539.856,923.554;539.126,708.972;587.641,842.931;502.189,912.529;553.98,818.952;534.624,822.143;557.025,901.806;516.176,887.204;483.464,876.463;548.42,793.429;534.049,914.585;588.913,781.079;622.131,794.974;542.441,881.001;613.453,867.513;562.749,854.047;530.627,948.138;500.173,847.583;565.706,923.627;580.702,864.219;492.565,898.964;553.787,969.862;588.057,820.339;515.599,900.566;578.662,929.096;513.254,872.078;580.247,810.677;614.054,904.348;597.363,936.03;515.783,833.101;623.882,840.606;528.143,863.026;485.899,889.734;542.825,900.729;602.22,827.702;600.375,870.609;653.487,800.871;546.965,943.222;522.026,934.887;547.539,883.463;532.081,849.045;558.807,790.919;571.474,879.546;574.957,890.773;496.269,862.156;500.563,826.638;507.249,922.491;553.377,846.177;
38.472:582.66,905.74;542.985,851.585;541.436,926.344;539.558,712.15;589.499,845.544;503.637,915;555.825,821.575;537.165,824.099;557.972,904.87;518.484,889.43;485.225,879.143;551.12,795.161;535.9,917.203;590.713,783.733;623.646,797.8;543.921,883.769;614.516,870.538;565.087,856.242;532.36,950.836;502.598,849.682;567.32,926.398;582.629,866.782;493.884,901.887;554.641,972.953;590.352,822.578;518.026,902.662;579.547,932.178;515.563,874.304;582.646,812.805;614.73,907.483;598.539,939.013;517.994,835.423;625.908,843.092;528.994,866.117;486.966,892.758;544.603,903.398;602.763,830.863;601.999,873.374;655.012,803.692;546.603,946.408;524.552,936.863;548.844,886.418;534.141,851.502;560.767,793.456;574.016,881.5;575.688,893.895;498.331,864.612;503.735,827.108;510.08,924.61;553.683,849.37;
38.488:583.807,908.189;544.729,853.652;543.046,928.517;539.785,714.845;591.043,847.765;504.629,917.516;557.265,823.865;539.245,825.828;558.673,907.482;519.89,891.741;486.703,881.408;553.279,796.789;537.413,919.445;592.434,785.82;624.787,800.253;545.785,885.432;615.459,873.073;566.782,858.349;533.225,953.398;504.549,851.555;568.587,928.788;584.673,868.553;494.669,904.475;555.96,975.314;591.954,824.758;519.885,904.627;580.279,934.782;517.565,876.123;584.623,814.651;615.889,909.927;599.598,941.502;520.176,837.022;627.637,845.172;530.148,868.564;487.508,895.408;545.968,905.733;603.275,833.519;603.29,875.751;656.195,806.124;546.348,949.101;526.522,938.716;550.212,888.805;535.733,853.689;562.698,795.351;576.127,883.191;576.332,896.522;500.098,866.66;506.431,827.325;511.807,926.691;553.871,852.068;
38.503:585.187,911.134;546.581,856.3;545.58,930.556;540.176,718.073;592.883,850.446;505.464,920.659;559.129,826.53;541.674,827.99;559.756,910.549;521.883,894.31;488.188,884.302;555.784,798.863;539.024,922.271;594.22,788.537;626.267,803.149;547.774,887.587;616.582,876.125;569.495,860.143;534.071,956.539;506.738,853.961;570.051,931.691;586.862,870.959;495.172,907.688;557.477,978.191;594.418,826.881;522.309,906.795;581.126,937.922;520.104,878.155;587.15,816.699;617.836,912.532;600.921,944.473;522.462,839.336;629.747,847.647;531.212,871.637;490.076,897.403;547.534,908.583;604.139,836.654;604.9,878.577;657.851,808.923;546.031,952.338;528.813,941.025;552.462,891.376;537.846,856.161;564.855,797.785;578.641,885.254;577.126,899.676;502.187,869.153;509.6,828.055;513.889,929.19;554.321,855.291;
38.517:586.26,913.765;547.762,858.832;547.535,932.767;540.413,720.905;594.508,852.777;505.837,923.476;560.485,829.027;543.617,830.065;560.563,913.273;524.005,896.2;489.643,886.742;557.873,800.789;539.969,924.832;595.897,790.831;627.433,805.74;548.2,888.369;617.592,878.781;571.662,861.982;534.703,959.309;508.659,856.054;571.28,934.252;588.629,873.184;495.756,910.469;558.756,980.728;595.803,829.362;524.399,908.721;581.832,940.674;522.012,880.261;589.61,818.12;620.209,914.096;601.978,947.111;524.585,841.224;631.649,849.758;532.419,874.21;491.825,899.643;549.482,910.652;604.696,839.44;606.226,881.09;659.256,811.393;545.688,955.158;530.191,943.509;554.87,895.281;539.221,858.648;566.887,799.771;580.736,887.174;577.828,902.43;504.026,871.319;512.268,829.034;515.685,931.392;554.755,858.098;
38.531:587.133,916.546;548.901,861.503;548.915,935.335;540.899,723.779;596.193,855.156;505.92,926.39;562.264,831.336;545.409,832.364;561.518,916.027;526.14,898.185;490.893,889.376;559.97,802.815;540.919,927.588;597.196,793.441;628.739,808.346;549.694,890.399;618.703,881.476;573.745,864.021;536.254,961.777;510.586,858.241;572.849,936.694;590.918,874.99;497.703,912.639;560.021,983.355;597.101,831.972;526.834,910.323;583.118,943.298;524.222,882.161;591.325,820.478;622.681,915.64;603.099,949.802;526.934,842.95;633.568,851.953;533.421,876.947;493.604,901.952;551.725,912.513;605.724,842.168;607.143,883.857;660.658,813.949;545.87,958.068;531.032,946.3;556.276,898.25;540.745,861.133;568.951,801.83;582.788,889.245;578.567,905.249;506.111,873.356;515.158,829.41;517.526,933.652;555.09,860.991;
38.544:588.318,919.04;550.117,863.87;550.886,937.475;541.258,726.517;597.722,857.455;507.947,928.235;563.531,833.789;546.756,834.774;562.41,918.61;527.689,900.47;492.166,891.826;561.923,804.766;541.841,930.028;599.086,795.454;629.797,810.896;550.874,892.713;619.821,884.001;575.589,866.076;538.483,963.407;512.347,860.368;574.01,939.199;592.985,876.819;500.195,913.828;562.122,985.145;597.604,834.687;528.846,912.213;584.246,945.818;526.178,884.11;592.727,822.856;625.307,916.492;604.203,952.332;529.37,844.249;635.422,853.998;534.711,879.388;495.422,904.03;553.447,914.441;606.813,844.705;608.186,886.413;661.977,816.375;546.441,960.769;532.077,948.856;557.988,900.624;542.384,863.354;570.885,803.799;584.579,891.346;579.283,907.916;508.305,875.032;517.827,830.116;519.288,935.799;555.522,863.717;
38.567:589.691,921.253;551.047,866.213;552.24,939.701;541.469,729.113;599.079,859.679;510.505,928.727;564.679,836.127;548.386,836.805;562.907,921.107;529.507,902.336;493.321,894.161;563.751,806.621;542.851,932.429;600.65,797.536;631.007,813.203;552.746,894.369;621.46,886.025;576.873,868.342;540.536,964.322;514.222,862.176;575.402,941.361;594.519,878.924;502.206,915.509;564.535,986.127;598.727,837.037;531.041,913.614;585.653,948.044;528.173,885.784;593.752,825.251;627.727,917.457;605.308,954.691;531.631,845.543;637.175,855.925;535.899,881.706;497.301,905.8;555.109,916.268;608.204,846.907;609.31,888.763;663.279,818.63;547.217,963.26;532.665,951.394;559.467,902.899;544.243,865.175;572.542,805.81;586.144,893.428;579.979,910.426;510.398,876.583;520.044,831.484;520.916,937.833;556.487,866.19;
38.583:592.857,924.651;553.349,869.962;555.431,943.266;542.273,733.687;601.315,863.749;514.585,930.945;566.956,840.175;550.511,840.935;564.633,925.47;532.149,906.15;495.595,898.209;566.812,810.114;544.792,936.49;602.868,801.617;633.055,817.37;555.781,897.586;624.437,889.59;578.396,872.729;543.008,967.687;517.791,865.147;578.433,944.879;598.152,881.816;505.23,919.197;569.179,986.101;599.582,841.601;534.417,916.806;588.112,951.984;531.536,888.987;596.299,829.134;631.919,919.455;608.115,958.39;535.855,847.473;640.288,859.37;537.47,886.076;500.778,908.685;558.417,919.227;609.052,851.473;611.237,892.988;665.4,822.762;550.153,967.176;534.217,955.77;561.585,907.28;546.623,869.123;575.722,809.193;589.057,897.045;582.965,913.982;514.078,879.415;523.854,834.139;522.949,942.008;559.062,870.245;
38.596:594.857,927.109;555.031,872.648;557.477,945.688;542.705,736.827;602.961,866.457;516.886,933.125;568.194,843.093;552.182,843.628;566.107,929.139;534.374,908.398;497.03,901.036;568.774,812.603;546.048,939.4;604.868,804.075;634.515,820.184;557.584,900.192;626.481,892.011;579.184,875.799;544.975,969.625;520.259,867.136;580.724,947.069;600.595,883.837;507.297,921.6;572.291,986.697;600.421,844.658;536.395,919.3;589.877,954.616;533.763,891.168;597.608,832.02;635.057,919.901;611.051,959.585;538.619,849.024;642.5,861.64;538.834,888.947;502.798,911.127;560.032,920.8;610.181,854.435;612.896,895.689;666.201,825.828;552.835,969.232;535.487,958.674;563.386,909.888;548.157,871.898;577.715,811.658;591.18,899.398;585.58,915.773;516.648,881.27;526.361,836.078;523.819,945.055;561.162,872.638;
38.609:597.24,928.336;556.475,874.89;559.348,947.605;543.158,739.468;604.34,868.754;518.823,934.977;568.908,845.675;554.096,845.503;567.32,931.57;535.907,910.596;498.312,903.388;570.563,814.597;547.228,941.806;606.431,806.252;635.508,822.673;559.679,901.863;628.262,894.013;579.82,878.402;547.447,970.645;522.458,868.667;582.721,948.857;602.341,885.869;508.624,923.927;574.646,987.975;601.261,847.202;537.673,921.655;591.536,956.72;535.491,893.002;599.069,834.266;637.645,920.594;613.429,960.819;540.841,850.521;644.355,863.574;540.45,891.156;504.491,913.205;561.722,922.827;611.733,856.619;614.26,897.995;667.054,828.369;554.988,970.83;536.707,961.06;564.645,912.253;549.498,874.218;579.549,813.611;592.884,901.466;587.883,917.143;518.773,882.902;528.782,837.227;524.671,947.596;562.807,874.767;
38.624:599.157,930.077;557.803,877.114;561.182,949.434;543.466,742.039;605.644,870.992;520.688,936.774;569.118,848.257;556.076,847.173;568.537,933.907;537.659,912.504;499.453,905.714;572.147,816.647;548.46,944.084;607.756,808.477;636.673,824.986;561.77,903.392;630.021,895.915;580.395,880.928;549.518,972.134;524.54,870.208;584.681,950.55;604.082,887.787;510.104,926.053;576.757,989.476;601.938,849.702;538.718,924.025;592.932,958.902;537.044,894.897;600.083,836.65;640.075,921.49;615.616,962.208;542.656,852.369;646.133,865.458;541.97,893.229;506.196,915.155;563.371,924.768;613.522,858.492;615.54,900.247;667.957,830.796;557.319,972.035;538.873,962.48;566.109,914.381;550.775,876.472;581.158,815.641;594.621,903.388;590.11,918.465;520.852,884.447;530.92,838.69;525.679,949.982;564.335,876.859;
38.643:601.248,932.038;559.186,879.625;563.255,951.415;544.069,744.842;607.068,873.481;522.767,938.747;569.901,851.015;558.249,849.043;570.478,936.174;539.205,914.891;500.8,908.244;573.949,818.877;550.294,946.288;609.076,811.022;637.737,827.648;564.246,904.836;631.911,898.07;580.745,883.773;551.86,973.772;526.941,871.774;586.925,952.334;606.082,889.841;511.876,928.307;578.678,991.605;603.135,852.307;540.549,926.256;594.653,961.195;538.669,897.168;601.541,839.118;642.942,921.547;618.008,963.787;544.829,854.239;648.193,867.452;543.508,895.612;508.211,917.194;564.494,927.412;615.617,860.449;616.81,902.817;669.084,833.432;559.732,973.588;540.847,964.56;568.076,916.327;552.202,878.958;582.893,817.923;596.658,905.405;592.653,919.789;523.171,886.132;533.284,840.311;527.934,951.752;566.031,879.17;
38.659:604.05,934.74;561.44,882.799;566.109,954.062;544.699,748.684;609.379,876.614;525.729,941.274;571.294,854.65;561.217,851.561;573.728,938.316;541.776,917.814;502.848,911.555;576.482,821.833;552.534,949.471;610.883,814.47;639.519,831.109;567.812,906.402;634.539,900.943;580.882,887.663;554.607,976.531;530.064,874.099;590.089,954.602;608.947,892.476;513.699,931.747;581.489,994.297;603.797,856.143;542.798,929.433;597.257,964.089;541.095,900.106;603.248,842.617;646.797,922.086;621.18,966.044;547.314,857.235;651,870.149;545.849,898.758;511.098,919.805;566.096,930.96;618.795,862.698;619.845,905.255;670.658,836.992;562.851,975.917;543.524,967.385;570.653,919.253;554.2,882.299;585.245,821.026;599.285,908.278;595.503,922.44;526.28,888.475;536.786,842.011;531.783,952.334;568.408,882.253;
38.672:606.242,937.045;563.471,885.246;568.484,956.177;545.169,751.829;611.361,879.101;527.703,943.768;572.303,857.66;563.66,853.517;576.22,940.292;543.512,920.479;504.627,914.191;578.398,824.371;554.234,952.159;612.504,817.206;640.757,834.038;570.272,908.418;636.694,903.281;581.595,890.763;556.886,978.749;532.668,875.925;592.295,956.892;610.834,895.036;515.349,934.465;583.406,996.835;605.21,858.993;544.661,932.011;598.983,966.76;542.912,902.706;605.054,845.235;649.881,922.861;623.521,968.197;549.584,859.463;653.28,872.366;547.637,901.376;513.567,921.809;568.248,933.301;621.395,864.529;622.273,907.309;672.057,839.849;565.327,977.913;545.632,969.767;572.92,921.483;555.538,885.184;587.18,823.549;601.639,910.416;597.916,924.513;528.862,890.332;539.425,843.786;534.891,953.006;570.368,884.758;
38.686:608.601,938.204;565.013,887.374;570.351,958.027;545.654,754.412;613.129,881.045;528.986,946.061;573.697,859.943;565.678,854.914;577.837,942.364;544.735,922.785;506.183,916.309;580.092,826.38;555.92,954.175;613.752,819.519;641.989,836.36;572.352,910.024;638.531,905.16;582.251,893.307;558.382,980.909;534.643,877.658;593.82,959.033;612.954,896.588;516.881,936.6;584.594,999.179;605.788,861.556;546.176,934.171;600.559,968.862;544.379,904.806;606.406,847.488;652.145,924.196;625.698,969.668;551.648,861.089;655.143,874.219;549.123,903.521;515.329,923.759;569.905,935.342;623.563,866.014;624.702,908.313;673.228,842.201;567.329,979.615;548.111,970.638;574.934,923.171;556.845,887.464;588.859,825.571;603.122,912.585;599.94,926.188;531.08,891.741;541.744,845.022;537.184,954.29;572.052,886.775;
38.701:610.685,940.034;566.817,889.481;572.324,959.976;546.127,757.145;614.902,883.177;529.939,948.666;575.807,862.474;567.568,856.083;580.143,943.938;546.123,925.187;507.907,918.482;581.819,828.55;557.401,956.52;615.175,821.899;643.135,838.885;574.326,911.973;640.346,907.258;583.85,895.574;560.862,982.151;536.895,879.276;595.736,961.037;615.2,898.216;518.545,938.82;585.566,1,001.777;607.344,863.852;547.791,936.426;602.309,971.014;545.944,907.02;608.104,849.681;654.194,926.065;628.003,971.211;553.7,862.955;657.065,876.219;550.666,905.801;517.383,925.622;571.536,937.56;626.01,867.32;627.165,909.589;674.674,844.568;569.418,981.44;550.735,971.536;577.208,924.759;557.826,890.058;590.673,827.669;605.386,914.187;602.135,927.884;533.459,893.166;544.01,846.621;539.535,955.762;574.147,888.593;
38.716:612.93,941.983;568.608,891.854;574.504,961.998;546.583,760.082;616.926,885.355;530.622,951.559;577.705,864.828;570.093,857.549;582.466,945.794;547.784,927.652;509.362,921.074;583.822,830.748;559.378,958.74;616.805,824.386;644.367,841.591;577.017,913.236;642.338,909.465;586.075,897.546;563.385,983.701;539.414,880.856;597.448,963.468;617.629,899.931;519.809,941.51;588.513,1,002.168;609.351,866.046;549.56,938.815;604.358,973.169;547.622,909.367;609.181,852.452;656.815,927.468;630.505,972.817;555.66,865.19;659.18,878.308;552.342,908.243;519.791,927.367;573.706,939.592;628.856,868.181;629.5,911.428;676.561,846.866;571.706,983.339;553.235,973.146;579.79,926.233;559.112,892.738;592.61,829.924;607.855,915.843;604.678,929.425;535.7,895.121;546.493,848.256;542.011,957.407;576.512,890.394;
38.733:615.376,943.619;570.418,894.174;576.474,964.183;547.288,762.939;618.912,887.526;531.018,954.475;579.703,867.171;572.056,859.555;584.753,947.646;549.764,929.829;511.055,923.481;585.827,832.901;561.012,961.188;618.317,826.91;645.596,844.265;579.345,915.035;644.276,911.678;588.268,899.508;565.873,985.273;542.182,881.854;599.617,965.457;620.039,901.619;521.019,944.193;591.36,1,002.914;611.707,867.808;551.331,941.165;606.142,975.508;549.274,911.716;610.733,854.952;659.149,929.261;632.91,974.513;557.833,867.175;661.297,880.352;553.973,910.673;522.209,929.044;575.763,941.696;631.505,869.462;632.318,912.276;678.467,849.107;573.997,985.187;555.598,974.899;582.492,927.398;560.497,895.335;594.568,832.121;610.459,917.214;607.317,930.726;537.917,897.055;549.027,849.752;544.039,959.539;578.484,892.578;
38.749:618.09,945.705;572.502,896.89;578.878,966.621;548.096,766.266;621.157,890.111;531.171,957.895;582.364,869.324;574.091,862.308;586.864,950.341;551.616,932.708;513.133,926.201;588.197,835.371;563.298,963.735;620.223,829.754;647.203,847.287;581.976,917.201;646.584,914.207;590.908,901.686;568.808,987.007;545.264,883.344;602.238,967.659;622.931,903.45;523.748,946.259;594.27,1,004.717;614.095,870.261;553.386,943.903;608.393,978.088;551.107,914.492;612.829,857.658;661.017,932.129;635.475,976.78;560.073,869.763;663.742,882.748;555.743,913.558;524.939,931.109;578.001,944.286;634.381,871.318;635.651,912.629;680.713,851.691;576.737,987.242;557.897,977.436;585.645,928.728;562.234,898.285;596.891,834.636;613.247,919.2;609.95,932.913;540.419,899.392;552.277,850.828;546.423,961.996;580.635,895.241;
38.762:620.918,947.235;574.527,899.388;581.204,968.841;548.973,769.36;623.274,892.532;533.636,959.96;584.924,871.271;575.304,865.286;589.628,952.211;553.436,935.359;514.738,928.988;590.325,837.782;565.625,965.955;621.713,832.604;648.59,850.189;584.625,918.623;648.62,916.725;593.398,903.721;571.483,988.752;548.097,884.867;604.744,969.675;625.913,904.654;526.288,948.232;596.853,1,006.632;616.264,872.635;555.199,946.56;610.157,980.776;553.023,916.892;613.755,860.738;662.938,934.708;637.799,979.003;562.494,871.88;666.484,884.429;557.723,916.149;527.69,932.775;579.916,946.71;637.363,872.521;638.562,913.923;682.903,854.046;579.365,989.102;559.658,980.126;588.359,930.536;563.638,901.178;599.136,836.938;615.932,920.969;612.55,934.806;543.091,901.18;554.905,852.681;548.66,964.306;583.229,897.142;
38.777:622.795,948.979;576.189,901.337;582.99,970.677;549.659,771.828;624.997,894.427;536.171,960.332;586.942,872.849;576.385,867.609;591.749,953.648;555.108,937.3;516.39,930.945;591.931,839.777;567.526,967.673;622.956,834.844;649.856,852.415;586.395,920.475;650.389,918.773;595.386,905.337;573.547,990.24;550.364,886.059;606.753,971.263;628.147,905.909;528.396,949.687;598.517,1,008.579;618.344,874.13;556.853,948.516;611.693,982.826;554.482,918.925;614.429,863.209;664.573,936.68;639.708,980.71;564.235,873.759;668.634,885.821;559.193,918.208;529.913,934.048;581.856,948.383;639.554,873.849;640.448,915.416;684.698,855.873;581.458,990.585;560.741,982.448;590.55,931.863;564.774,903.474;600.863,838.83;618.171,922.215;614.715,936.176;544.973,902.918;557.09,854.018;550.451,966.137;585.219,898.755;
